recording_id,atlas_region,base_region,side,n_rois_total,n_present_rois,n_valid_regions,n_time,n_windows,FCS,FCV,FCS_z,FCV_z
2017-11-08_1,LAL_R,LAL,R,9,9,66,4000,497,0.18593597729992628,0.22897746814469427,0.3527223099684936,0.8638113934435351
2017-11-08_1,LB_R,LB,R,1,1,66,4000,497,0.04020161973784234,0.1970582761202934,-1.72980853678878,-1.450913746057574
2017-11-08_1,LH_R,LH,R,14,14,66,4000,497,0.11094626302255921,0.2143147090703624,-0.7188739545266675,-0.19950678258855528
2017-11-08_1,LO_R,LO,R,40,30,66,4000,497,0.026729265859248376,0.19743944468543415,-1.9223272605814838,-1.4232720545183775
2017-11-08_1,LOP_R,LOP,R,24,0,66,4000,497,,,,
2017-11-08_1,MB_R,MB,R,16,16,66,4000,497,0.22685722141848808,0.23429090646089032,0.9374832036258821,1.2491328401231767
2017-11-08_1,ME_R,ME,R,129,24,66,4000,497,0.026510296153010805,0.20353479433670688,-1.9254563179662587,-0.981247736952177
2017-11-08_1,OTU_R,OTU,R,3,3,66,4000,497,0.057363901677397515,0.20207158356410043,-1.4845610732684296,-1.0873572762272254
2017-11-08_1,PLP_R,PLP,R,15,15,66,4000,497,0.16979309964227515,0.21427184862051674,0.12204204184321132,-0.20261494900681074
2017-11-08_1,PVLP_R,PVLP,R,17,17,66,4000,497,0.14800033544642677,0.2092166313124396,-0.18937459616287974,-0.5692106504174868
2017-11-08_1,SCL_R,SCL,R,6,6,66,4000,497,0.0971373848507416,0.22754383924345464,-0.9162015801668497,0.7598470808168901
2017-11-08_1,SIP_R,SIP,R,6,6,66,4000,497,0.16053423605351408,0.22171536130502378,-0.01026628511598542,0.3371758428106162
2017-11-08_1,SLP_R,SLP,R,22,22,66,4000,497,0.08512844971617961,0.23223232662848325,-1.0878081818824303,1.0998481562846907
2017-11-08_1,SMP_R,SMP,R,21,21,66,4000,497,0.2322770166467667,0.23808047183242498,1.0149315894067699,1.5239456307028525
2017-11-08_1,SPS_R,SPS,R,12,12,66,4000,497,0.18710244297718526,0.21943266274643058,0.3693909994608844,0.17163845278397125
2017-11-08_1,VES_R,VES,R,6,6,66,4000,497,0.18449903535590642,0.22760398892110106,0.3321885389794123,0.7642090324250205
2017-11-08_1,WED_R,WED,R,1,1,66,4000,497,0.0726559956850695,0.20723560821357404,-1.2660384268916325,-0.7128710527663634
2017-11-08_1,EB,EB,midline,3,3,66,4000,497,0.2468237550264874,0.21663423559446188,1.2228031709764817,-0.03129869157646911
2017-11-08_1,FB,FB,midline,13,13,66,4000,497,0.2763488714318141,0.21607650026928177,1.644714425788156,-0.07174470215829415
2017-11-08_1,FLA,FLA,midline,6,6,66,4000,497,0.22183378140077487,0.2243284156367734,0.8656986981137486,0.5266700677258099
2017-11-08_1,NO,NO,midline,1,1,66,4000,497,0.09783344701104624,0.21279768827583984,-0.9062549145737524,-0.3095185324957255
2017-11-08_1,PB,PB,midline,1,1,66,4000,497,0.1670208059800478,0.22844174455363592,0.08242621504410755,0.8249616361220271
2017-11-08_1,PRW,PRW,midline,7,7,66,4000,497,0.17924474876082183,0.21463734084550726,0.25710525666346673,-0.17611007880737045
2017-11-08_1,SAD,SAD,midline,20,20,66,4000,497,0.212496282582951,0.22100556331349164,0.7322666808120372,0.2857025080936578
2017-11-08_1,SOG,SOG,midline,74,71,66,4000,497,0.11058982599580726,0.2537256280402108,-0.7239674075432024,2.658505564359677
2017-11-08_2,AL_L,AL,L,22,22,66,4000,497,0.16075333720852988,0.22361495012675509,0.3918515352520352,0.7073402470385067
2017-11-08_2,AME_L,AME,L,1,1,66,4000,497,0.07835981284710408,0.19780995227890355,-1.065868506539529,-1.8427821420124855
2017-11-08_2,AMMC_L,AMMC,L,4,4,66,4000,497,0.0884909375188158,0.2129160650175926,-0.8866269509160478,-0.34995363903833543
2017-11-08_2,ATL_L,ATL,L,1,1,66,4000,497,0.07659751760464699,0.21654788823734736,-1.0970473293219456,0.00895333550895928
2017-11-08_2,AVLP_L,AVLP,L,34,34,66,4000,497,0.1910028778621013,0.2264878746870475,0.9270314781838596,0.9912507238559329
2017-11-08_2,CRE_L,CRE,L,10,10,66,4000,497,0.16607149394824458,0.21273672176546898,0.485941255590548,-0.36767684309602355
2017-11-08_2,EPA_L,EPA,L,1,1,66,4000,497,0.07382796677273626,0.20292788995078012,-1.1460466868045451,-1.337013161919097
2017-11-08_2,GA_L,GA,L,1,1,66,4000,497,0.054058752019124565,0.1987124308992365,-1.4958069474581477,-1.753596669147101
2017-11-08_2,GOR_L,GOR,L,1,1,66,4000,497,0.09197995916595089,0.208282631214974,-0.8248985951903816,-0.8078425855094987
2017-11-08_2,IB_L,IB,L,3,3,66,4000,497,0.14765001223086027,0.2158074048426739,0.1600253136879592,-0.06422331401494125
2017-11-08_2,ICL_L,ICL,L,8,8,66,4000,497,0.15279487279702506,0.21879743268899918,0.2510490490803569,0.23125963854166265
2017-11-08_2,IPS_L,IPS,L,8,8,66,4000,497,0.16868783494431677,0.22655761935042615,0.5322299989802032,0.9981430874456281
2017-11-08_2,IVLP_L,IVLP,L,7,7,66,4000,497,0.166243643779977,0.21822677974435348,0.48898695926510616,0.17486611124516513
2017-11-08_2,LAL_L,LAL,L,5,5,66,4000,497,0.1858631488451149,0.2289536531184136,0.8360985310195507,1.2349258762950257
2017-11-08_2,LB_L,LB,L,1,1,66,4000,497,0.04747778961317009,0.20159584687041873,-1.6122384372844032,-1.4686494016288727
2017-11-08_2,LH_L,LH,L,11,11,66,4000,497,0.13721854820150264,0.22232508060964984,-0.024529896186537573,0.5798717173405536
2017-11-08_2,LO_L,LO,L,39,22,66,4000,497,0.0631384424732227,0.19910760067739133,-1.3351675422283973,-1.7145448814007638
2017-11-08_2,LOP_L,LOP,L,22,0,66,4000,497,,,,
2017-11-08_2,MB_L,MB,L,16,16,66,4000,497,0.18358268190424556,0.21721972054442312,0.7957521277055464,0.07534569167434958
2017-11-08_2,ME_L,ME,L,131,16,66,4000,497,0.04595759078416419,0.19348486375634355,-1.639134049745756,-2.2701995415813068
2017-11-08_2,OTU_L,OTU,L,4,4,66,4000,497,0.08285194569526227,0.20454304369549,-0.9863929393283741,-1.1773991309306329
2017-11-08_2,PLP_L,PLP,L,13,13,66,4000,497,0.19258688495314036,0.22991162964245465,0.955055997111085,1.3295958079317667
2017-11-08_2,PVLP_L,PVLP,L,11,11,66,4000,497,0.19669156405831995,0.23414234317105892,1.0276766677659337,1.7476868054418837
2017-11-08_2,SCL_L,SCL,L,8,8,66,4000,497,0.13117417940616694,0.22066435246808758,-0.13146788192301667,0.4157538964093044
2017-11-08_2,SIP_L,SIP,L,7,7,66,4000,497,0.09645323267356569,0.21119256764389746,-0.7457566905928623,-0.5202744918454018
2017-11-08_2,SLP_L,SLP,L,23,23,66,4000,497,0.13988357082543834,0.21892750593130583,0.022620130722103608,0.24411384180020984
2017-11-08_2,SMP_L,SMP,L,22,22,66,4000,497,0.1190369949180118,0.21959573261202076,-0.34620098402574195,0.3101498798382533
2017-11-08_2,SPS_L,SPS,L,15,15,66,4000,497,0.16960322400995642,0.22147558288702768,0.548425215744647,0.49592196564208696
2017-11-08_2,VES_L,VES,L,6,6,66,4000,497,0.19153246170616836,0.220589760962214,0.9364009643089973,0.4083825542265699
2017-11-08_2,WED_L,WED,L,1,1,66,4000,497,0.06331119451304142,0.1926501941856936,-1.332111184187449,-2.352683933640702
2017-11-08_2,AL_R,AL,R,23,23,66,4000,497,0.1776112158429399,0.21949892522863704,0.6901039493577017,0.3005831022222336
2017-11-08_2,AME_R,AME,R,1,1,66,4000,497,0.04015694223213784,0.20081669741236846,-1.7417600960911745,-1.5456471401718492
2017-11-08_2,AMMC_R,AMMC,R,4,4,66,4000,497,0.08716492585871541,0.2044108764308879,-0.9100869714402166,-1.190460271355782
2017-11-08_2,ATL_R,ATL,R,1,1,66,4000,497,0.11201714976497218,0.22354500454742782,-0.47039726096822937,0.7004280283702746
2017-11-08_2,AVLP_R,AVLP,R,28,28,66,4000,497,0.17088965156070607,0.22297001187878232,0.5711849075720611,0.6436056373552279
2017-11-08_2,CRE_R,CRE,R,8,8,66,4000,497,0.1938981718997265,0.22057983330716152,0.978255505535963,0.40740147546154276
2017-11-08_2,EPA_R,EPA,R,1,1,66,4000,497,0.10592818785872456,0.21319594648733795,-0.5781241954965697,-0.3222949658430768
2017-11-08_2,GA_R,GA,R,1,1,66,4000,497,0.0660697279360002,0.20112084659830098,-1.283306748550496,-1.5155902630803932
2017-11-08_2,GOR_R,GOR,R,1,1,66,4000,497,0.12878148934328493,0.21403586555875173,-0.1737997555197667,-0.23929180336920183
2017-11-08_2,IB_R,IB,R,4,4,66,4000,497,0.1797497524092828,0.22188915652641533,0.7279392966986828,0.5367924746629419
2017-11-08_2,ICL_R,ICL,R,8,8,66,4000,497,0.2250953584003654,0.22393474311353798,1.530201357615346,0.7389430884828216
2017-11-08_2,IPS_R,IPS,R,11,11,66,4000,497,0.19057334006547902,0.23443624065001545,0.9194320234973887,1.7767305800467743
2017-11-08_2,IVLP_R,IVLP,R,5,5,66,4000,497,0.14323940141909425,0.22327749454035226,0.0819920480073863,0.6739919378749067
2017-11-08_2,LAL_R,LAL,R,9,9,66,4000,497,0.22745851060645414,0.22203815020367845,1.5720106424992957,0.5515164484627443
2017-11-08_2,LB_R,LB,R,1,1,66,4000,497,0.023319766120695393,0.2057778011462374,-2.0396462376908477,-1.0553769304730343
2017-11-08_2,LH_R,LH,R,14,14,66,4000,497,0.1929717294505381,0.22194362648325872,0.9618647304572765,0.542175348837005
2017-11-08_2,LO_R,LO,R,40,30,66,4000,497,0.07125739096553019,0.2071933424936009,-1.1915257448027383,-0.915489157421363
2017-11-08_2,LOP_R,LOP,R,24,0,66,4000,497,,,,
2017-11-08_2,MB_R,MB,R,16,16,66,4000,497,0.214706466057123,0.2236298049499504,1.3463993331464257,0.7088082424027826
2017-11-08_2,ME_R,ME,R,129,24,66,4000,497,0.0311627564933551,0.20506654289863108,-1.9008867375673542,-1.1256654688527827
2017-11-08_2,OTU_R,OTU,R,3,3,66,4000,497,0.12566480298307625,0.2109448455502831,-0.2289406929473882,-0.5447550851364099
2017-11-08_2,PLP_R,PLP,R,15,15,66,4000,497,0.23499004835846174,0.22409748764598403,1.7052598706601345,0.7550259604262063
2017-11-08_2,PVLP_R,PVLP,R,17,17,66,4000,497,0.1759644634578621,0.22240555373807874,0.6609693301725098,0.5878242979892131
2017-11-08_2,SCL_R,SCL,R,6,6,66,4000,497,0.22492241473156369,0.22571706215655082,1.5271416092423142,0.915076863917235
2017-11-08_2,SIP_R,SIP,R,6,6,66,4000,497,0.1600220673416566,0.2233011413955881,0.37891378620972715,0.6763287865475212
2017-11-08_2,SLP_R,SLP,R,22,22,66,4000,497,0.21198852026908072,0.22322055786993655,1.298312980748723,0.6683652961351482
2017-11-08_2,SMP_R,SMP,R,21,21,66,4000,497,0.18090346235131052,0.2206052274279187,0.7483509263497065,0.4099109938220919
2017-11-08_2,SPS_R,SPS,R,12,12,66,4000,497,0.19447788187765372,0.22674064522177584,0.9885118316222723,1.0162302182819234
2017-11-08_2,VES_R,VES,R,6,6,66,4000,497,0.2243793646492102,0.22578522618795874,1.5175338761725314,0.9218130250146391
2017-11-08_2,WED_R,WED,R,1,1,66,4000,497,0.06134650045124988,0.19590110439770478,-1.3668708808026748,-2.031419852731877
2017-11-08_2,EB,EB,midline,3,3,66,4000,497,0.14613290143391236,0.21972999011774222,0.13318433520731646,0.32341758376355906
2017-11-08_2,FB,FB,midline,13,13,66,4000,497,0.17651479387790572,0.22170445215543008,0.670705868196859,0.5185394697767476
2017-11-08_2,FLA,FLA,midline,6,6,66,4000,497,0.15938122083953632,0.2171595481775816,0.36757582249118376,0.0693992893227779
2017-11-08_2,NO,NO,midline,1,1,66,4000,497,0.10260437101089158,0.22210086344474414,-0.6369297202253913,0.5577139471439881
2017-11-08_2,PB,PB,midline,1,1,66,4000,497,0.09250426119033392,0.21962533172487161,-0.8156225559043033,0.31307494733184765
2017-11-08_2,PRW,PRW,midline,7,7,66,4000,497,0.10711220555160864,0.2087225558825646,-0.557176356037951,-0.7643679938457753
2017-11-08_2,SAD,SAD,midline,20,20,66,4000,497,0.18075335854206198,0.22073589621288,0.7456952645997487,0.42282405027900966
2017-11-08_2,SOG,SOG,midline,74,71,66,4000,497,0.14333503737117312,0.23251751169529153,0.08368405529972706,1.5871163938797619
2017-11-16_1,AL_L,AL,L,22,22,66,2000,247,0.1317205845387249,0.2168756988221802,0.08756993977962377,1.300139743588916
2017-11-16_1,AME_L,AME,L,1,1,66,2000,247,0.07746254851081932,0.19869240514593664,-0.919319130616123,-0.6150134016241544
2017-11-16_1,AMMC_L,AMMC,L,4,4,66,2000,247,0.03973985010799199,0.2023851923669084,-1.6193550240662107,-0.22607104680278275
2017-11-16_1,ATL_L,ATL,L,1,1,66,2000,247,0.1064265106799676,0.19019614141981697,-0.3818227691836499,-1.509881321999696
2017-11-16_1,AVLP_L,AVLP,L,34,34,66,2000,247,0.16121509396501085,0.2207847544780294,0.6349118885876817,1.711860544419052
2017-11-16_1,CRE_L,CRE,L,10,10,66,2000,247,0.12838265527566955,0.2124777889793479,0.02562659020840097,0.8369304363076959
2017-11-16_1,EPA_L,EPA,L,1,1,66,2000,247,0.09255967205494957,0.1899736194571824,-0.639155493967334,-1.533318420041804
2017-11-16_1,GA_L,GA,L,1,1,66,2000,247,0.07002387520570338,0.19987847359959376,-1.0573617026936248,-0.4900908892397694
2017-11-16_1,GOR_L,GOR,L,1,1,66,2000,247,0.11065525921649391,0.1958244302986938,-0.3033481137300232,-0.9170824957545078
2017-11-16_1,IB_L,IB,L,3,3,66,2000,247,0.1880372930320732,0.1943490694941457,1.1326626562474997,-1.072474689020679
2017-11-16_1,ICL_L,ICL,L,8,8,66,2000,247,0.20301799163998613,0.19436826537460952,1.4106657466550196,-1.0704528852979887
2017-11-16_1,IPS_L,IPS,L,8,8,66,2000,247,0.18808215697317374,0.20503074004238434,1.1334952151688322,0.05257093312181066
2017-11-16_1,IVLP_L,IVLP,L,7,7,66,2000,247,0.12343440802221448,0.20941383027799793,-0.06620010389746779,0.5142193671156582
2017-11-16_1,LAL_L,LAL,L,5,5,66,2000,247,0.17479233598886415,0.20599099660473238,0.8868704481069511,0.1537098361355732
2017-11-16_1,LB_L,LB,L,1,1,66,2000,247,0.04976753139442262,0.18734991851529328,-1.433267147912233,-1.8096593954681834
2017-11-16_1,LH_L,LH,L,11,11,66,2000,247,0.13365682585422034,0.21583186454986705,0.12350157978993208,1.190198028666634
2017-11-16_1,LO_L,LO,L,39,22,66,2000,247,0.0665507134650791,0.1929180782315721,-1.1218146179180657,-1.2231936657960938
2017-11-16_1,LOP_L,LOP,L,22,0,66,2000,247,,,,
2017-11-16_1,MB_L,MB,L,16,16,66,2000,247,0.12486507432635952,0.22361685015300845,-0.039650630851922254,2.010150669192584
2017-11-16_1,ME_L,ME,L,131,16,66,2000,247,0.02911211257686316,0.19535343927455237,-1.8165783949531455,-0.966689566800723
2017-11-16_1,OTU_L,OTU,L,4,4,66,2000,247,0.147912737822843,0.20730540695998048,0.3880545013580399,0.2921499433446905
2017-11-16_1,PLP_L,PLP,L,13,13,66,2000,247,0.23204818959763027,0.21177884002178807,1.9493912733206618,0.7633137242725712
2017-11-16_1,PVLP_L,PVLP,L,11,11,66,2000,247,0.2092043794127726,0.21342633669365904,1.5254691322852132,0.9368361063580586
2017-11-16_1,SCL_L,SCL,L,8,8,66,2000,247,0.1673043290783924,0.2037532833805655,0.7479123716788969,-0.08197703092235521
2017-11-16_1,SIP_L,SIP,L,7,7,66,2000,247,0.10926155403576669,0.20497089641619237,-0.32921168374767784,0.04626791063517331
2017-11-16_1,SLP_L,SLP,L,23,23,66,2000,247,0.11592264217072243,0.21663428186519149,-0.2055990849322648,1.2747125326162005
2017-11-16_1,SMP_L,SMP,L,22,22,66,2000,247,0.10832745900675701,0.2101869565623457,-0.34654607592761444,0.5956487968701817
2017-11-16_1,SPS_L,SPS,L,15,15,66,2000,247,0.20159589515737597,0.2080033656898117,1.3842753073724043,0.3656623597674411
2017-11-16_1,VES_L,VES,L,6,6,66,2000,247,0.18224583046594925,0.21572205106301398,1.025188062872296,1.178631936820015
2017-11-16_1,WED_L,WED,L,1,1,66,2000,247,0.08981001246697203,0.20534065738765056,-0.6901820771083,0.08521293897128744
2017-11-16_1,AL_R,AL,R,23,23,66,2000,247,0.15539460083394216,0.21023386061581198,0.5268985628754791,0.6005889604686246
2017-11-16_1,AME_R,AME,R,1,1,66,2000,247,0.022973493503368247,0.18775656142071556,-1.9304953168492125,-1.7668297820238636
2017-11-16_1,AMMC_R,AMMC,R,4,4,66,2000,247,0.07471989131947093,0.19784330409689185,-0.9702157673537796,-0.7044448640223235
2017-11-16_1,ATL_R,ATL,R,1,1,66,2000,247,0.11078390048508113,0.18467072534942022,-0.3009608638989438,-2.0918450824847707
2017-11-16_1,AVLP_R,AVLP,R,28,28,66,2000,247,0.1043317710865741,0.219571988779569,-0.4206957280358349,1.5841261480457762
2017-11-16_1,CRE_R,CRE,R,8,8,66,2000,247,0.17449014154893802,0.20446145412697872,0.8812624994790375,-0.0073890351230514765
2017-11-16_1,EPA_R,EPA,R,1,1,66,2000,247,0.09182969803442902,0.2009412652205938,-0.6527019272100882,-0.3781524939245369
2017-11-16_1,GA_R,GA,R,1,1,66,2000,247,0.05781540221158943,0.1989351987454128,-1.2839194427797709,-0.5894411959526448
2017-11-16_1,GOR_R,GOR,R,1,1,66,2000,247,0.1255902043257136,0.1996700938556651,-0.026194090136180237,-0.5120384598553778
2017-11-16_1,IB_R,IB,R,4,4,66,2000,247,0.1795464459997911,0.20013841063555504,0.9750944561967282,-0.462713053252387
2017-11-16_1,ICL_R,ICL,R,8,8,66,2000,247,0.1545485366907528,0.1991719510218211,0.5111977966665259,-0.5645052918819713
2017-11-16_1,IPS_R,IPS,R,11,11,66,2000,247,0.19859012668377618,0.21098782912330485,1.3284960045120653,0.6800005997583273
2017-11-16_1,IVLP_R,IVLP,R,5,5,66,2000,247,0.12693704496299218,0.20389930312417542,-0.0012002050544722526,-0.06659751958535752
2017-11-16_1,LAL_R,LAL,R,9,9,66,2000,247,0.20179586697912028,0.21290563954259856,1.3879862681155817,0.8819937436754478
2017-11-16_1,LB_R,LB,R,1,1,66,2000,247,0.020705495824230386,0.18873587337161182,-1.9725834984714212,-1.66368387258095
2017-11-16_1,LH_R,LH,R,14,14,66,2000,247,0.05899968563453477,0.2038242940150128,-1.261942199921197,-0.07449784467992977
2017-11-16_1,LO_R,LO,R,40,30,66,2000,247,0.042036710386788634,0.18867691264679592,-1.5767312271090739,-1.669893903589949
2017-11-16_1,LOP_R,LOP,R,24,0,66,2000,247,,,,
2017-11-16_1,MB_R,MB,R,16,16,66,2000,247,0.18271366473892353,0.20886239056287578,1.0338698591682782,0.4561390476963357
2017-11-16_1,ME_R,ME,R,129,24,66,2000,247,0.0837916192343508,0.20593613661532284,-0.8018679177854927,0.14793171457328919
2017-11-16_1,OTU_R,OTU,R,3,3,66,2000,247,0.07913298759729019,0.1983272276513952,-0.8883200937533746,-0.6534756758240028
2017-11-16_1,PLP_R,PLP,R,15,15,66,2000,247,0.16241164663868582,0.19600439381209792,0.6571168170642024,-0.898127861085116
2017-11-16_1,PVLP_R,PVLP,R,17,17,66,2000,247,0.0915204457077464,0.2050058971103942,-0.6584408519948158,0.049954354399364534
2017-11-16_1,SCL_R,SCL,R,6,6,66,2000,247,0.11404430594607824,0.20879276998886717,-0.24045615595027833,0.4488062693967512
2017-11-16_1,SIP_R,SIP,R,6,6,66,2000,247,0.12913317200806276,0.21011778594729588,0.03955424314827501,0.5883634104419755
2017-11-16_1,SLP_R,SLP,R,22,22,66,2000,247,0.08280862948571469,0.21800286393025775,-0.8201096697299184,1.418858268425233
2017-11-16_1,SMP_R,SMP,R,21,21,66,2000,247,0.1274872418441396,0.20685728583010266,0.009010028613186307,0.2449516410677373
2017-11-16_1,SPS_R,SPS,R,12,12,66,2000,247,0.19717541686854972,0.2032668984324464,1.3022426427058897,-0.1332054650971591
2017-11-16_1,VES_R,VES,R,6,6,66,2000,247,0.22380961776119299,0.209673276049108,1.7965046496044528,0.5415454606936789
2017-11-16_1,WED_R,WED,R,1,1,66,2000,247,0.07883245322276629,0.19573639865210285,-0.8938972358532233,-0.9263544179842653
2017-11-16_1,EB,EB,midline,3,3,66,2000,247,0.15521593947937118,0.20357746283467426,0.5235830693856834,-0.10049530805366612
2017-11-16_1,FB,FB,midline,13,13,66,2000,247,0.22005680172350636,0.20260864507840584,1.7268620726116342,-0.20253591775243904
2017-11-16_1,FLA,FLA,midline,6,6,66,2000,247,0.18322347328854197,0.2035009550892433,1.0433305896735459,-0.10855347682683604
2017-11-16_1,NO,NO,midline,1,1,66,2000,247,0.10298229338109449,0.19884829760971895,-0.44573855029521986,-0.5985940472627512
2017-11-16_1,PB,PB,midline,1,1,66,2000,247,0.08441386919186228,0.20834014479972685,-0.7903205650403566,0.4011335776380908
2017-11-16_1,PRW,PRW,midline,7,7,66,2000,247,0.08570837347450434,0.23374814664201912,-0.766297907583636,3.0772282119902847
2017-11-16_1,SAD,SAD,midline,20,20,66,2000,247,0.1848572306868245,0.20502894101824956,1.073648909104843,0.05238145112853852
2017-11-16_1,SOG,SOG,midline,74,71,66,2000,247,0.14856981104303332,0.21599196615207208,0.40024808395507866,1.2070607100089705
2018-10-19_1,AL_L,AL,L,22,22,67,2000,247,0.17080190655290114,0.24465767048816375,-0.05399405041205846,-0.27440438403916845
2018-10-19_1,AME_L,AME,L,1,1,67,2000,247,0.09002655347771546,0.24261925175392757,-1.695821311699874,-0.452780724488855
2018-10-19_1,AMMC_L,AMMC,L,4,4,67,2000,247,0.2020060699640972,0.24980365201085952,0.5802569210011508,0.17590611233886375
2018-10-19_1,ATL_L,ATL,L,1,1,67,2000,247,0.13337814869124792,0.26034484262512175,-0.814663531112502,1.0983363148160035
2018-10-19_1,AVLP_L,AVLP,L,34,34,67,2000,247,0.17136055096483224,0.26990289023003916,-0.04263913099721111,1.9347344134863003
2018-10-19_1,CRE_L,CRE,L,10,10,67,2000,247,0.21022196229620077,0.24843265551625748,0.7472518704889919,0.05593403134830291
2018-10-19_1,EPA_L,EPA,L,1,1,67,2000,247,0.14404486748424614,0.24338687380746854,-0.5978534642281824,-0.38560825866552684
2018-10-19_1,GA_L,GA,L,1,1,67,2000,247,0.11538993631911827,0.24923460354400218,-1.1802891375633635,0.12611026747553977
2018-10-19_1,GOR_L,GOR,L,1,1,67,2000,247,0.1488161247463711,0.24832586016567568,-0.5008736313293682,0.04658866795761466
2018-10-19_1,IB_L,IB,L,3,3,67,2000,247,0.15570651086541287,0.2642884005551584,-0.360820714934042,1.443426074881843
2018-10-19_1,ICL_L,ICL,L,8,8,67,2000,247,0.22261683550009426,0.25086321635497266,0.9991881350995121,0.2686256340934039
2018-10-19_1,IPS_L,IPS,L,8,8,67,2000,247,0.19617216962866124,0.2533632308293073,0.4616779702977172,0.4873949308591912
2018-10-19_1,IVLP_L,IVLP,L,7,7,67,2000,247,0.20764760625919373,0.25306088760801454,0.694925910144568,0.46093771847776266
2018-10-19_1,LAL_L,LAL,L,5,5,67,2000,247,0.2396324884955734,0.2345640330828894,1.3450456509507618,-1.1576704529479989
2018-10-19_1,LB_L,LB,L,1,1,67,2000,247,0.1478809918948787,0.24542226060397748,-0.5198809962006423,-0.20749723463349953
2018-10-19_1,LH_L,LH,L,11,11,67,2000,247,0.17597648323903903,0.25528392216803486,0.05118359035934971,0.6554692751444992
2018-10-19_1,LO_L,LO,L,39,23,67,2000,247,0.0943718464002507,0.24800972071953886,-1.6074995637050513,0.01892418640308932
2018-10-19_1,LOP_L,LOP,L,22,0,67,2000,247,,,,
2018-10-19_1,MB_L,MB,L,16,16,67,2000,247,0.21757424436592135,0.24776716823966613,0.8966932121258276,-0.0023009048895033103
2018-10-19_1,ME_L,ME,L,131,17,67,2000,247,0.14885683153888507,0.2345130553554481,-0.5000462313970298,-1.162131371753685
2018-10-19_1,OTU_L,OTU,L,4,4,67,2000,247,0.15091656704755316,0.25387249362767034,-0.4581803678578623,0.5319590985512659
2018-10-19_1,PLP_L,PLP,L,13,13,67,2000,247,0.17683396434028573,0.2568401112429517,0.06861261783454396,0.7916470425331328
2018-10-19_1,PVLP_L,PVLP,L,11,11,67,2000,247,0.15284219762849294,0.26751581759473264,-0.4190403002184965,1.725848342179113
2018-10-19_1,SCL_L,SCL,L,8,8,67,2000,247,0.18296221466526544,0.24717419853320705,0.19317448063670759,-0.054190030739462686
2018-10-19_1,SIP_L,SIP,L,7,7,67,2000,247,0.2232246976817981,0.2438852274913152,1.011543447246502,-0.3419987171708566
2018-10-19_1,SLP_L,SLP,L,23,23,67,2000,247,0.17638990749434535,0.26975135204936285,0.05958678746091783,1.92147372977424
2018-10-19_1,SMP_L,SMP,L,22,22,67,2000,247,0.2445058567128663,0.2405317331447731,1.44410097524006,-0.6354536581052742
2018-10-19_1,SPS_L,SPS,L,15,15,67,2000,247,0.22930134949712094,0.2493163482294499,1.1350565267679835,0.13326351700002426
2018-10-19_1,VES_L,VES,L,6,6,67,2000,247,0.24438081749592008,0.23770247433263988,1.441559447567364,-0.8830342089592954
2018-10-19_1,WED_L,WED,L,1,1,67,2000,247,0.1264532427036815,0.23914099533717836,-0.9554180929855903,-0.7571532463582866
2018-10-19_1,AL_R,AL,R,23,23,67,2000,247,0.17048251901374314,0.24257868849152298,-0.06048587184943605,-0.4563303024940545
2018-10-19_1,AME_R,AME,R,1,1,67,2000,247,0.053503339634437146,0.2115350569382028,-2.4381864747703914,-3.1728719520313393
2018-10-19_1,AMMC_R,AMMC,R,4,4,67,2000,247,0.1934090697883161,0.2500604625790652,0.40551563276740554,0.1983788891908203
2018-10-19_1,ATL_R,ATL,R,1,1,67,2000,247,0.13674812747633905,0.2536290833611254,-0.7461658665566546,0.5106589447384425
2018-10-19_1,AVLP_R,AVLP,R,28,28,67,2000,247,0.23350601295141754,0.248700648976461,1.220519862067541,0.07938539190178752
2018-10-19_1,CRE_R,CRE,R,8,8,67,2000,247,0.20603488905513115,0.2448521657256177,0.662146071127173,-0.25738464805007316
2018-10-19_1,EPA_R,EPA,R,1,1,67,2000,247,0.14745976995592605,0.23930082497338137,-0.5284426878070069,-0.7431670004891424
2018-10-19_1,GA_R,GA,R,1,1,67,2000,247,0.13178905640274002,0.24429363303817753,-0.8469631737713962,-0.3062602863739313
2018-10-19_1,GOR_R,GOR,R,1,1,67,2000,247,0.16683859536266332,0.24004337225809652,-0.13455169713683024,-0.6781887577788823
2018-10-19_1,IB_R,IB,R,4,4,67,2000,247,0.1791568401200458,0.2509001405703337,0.11582702959013749,0.27185676923725804
2018-10-19_1,ICL_R,ICL,R,8,8,67,2000,247,0.21636966361759527,0.24982609168670547,0.8722090912185085,0.17786974581173665
2018-10-19_1,IPS_R,IPS,R,11,11,67,2000,247,0.22190068259753698,0.2607710574003084,0.9846317226060316,1.1356331815325824
2018-10-19_1,IVLP_R,IVLP,R,5,5,67,2000,247,0.17049134898307738,0.2486461826042853,-0.06030639526632789,0.07461919152151614
2018-10-19_1,LAL_R,LAL,R,9,9,67,2000,247,0.23199020191717615,0.23824317687609062,1.1897097227833227,-0.8357188368266312
2018-10-19_1,LB_R,LB,R,1,1,67,2000,247,0.13737739071609553,0.2454454752940261,-0.7333755598328098,-0.2054657818284414
2018-10-19_1,LH_R,LH,R,14,14,67,2000,247,0.1106521633318686,0.25926653830065316,-1.2765883742998367,1.0039769096264453
