recording_id,side_key,side,big_group,n_mapped_rois,weighted_mean_PostDCA_positive,n_present_rois,n_valid_sidekeys,n_time,n_windows,FCS,FCV,FCS_z,FCV_z
2017-11-08_2,AOTU_R,R,optic/lateral protocerebrum,3,0.0151695582829394,3,41,4000,497,0.14198226531750702,0.21238509143273504,-0.3502729738980065,-0.7169894144594542
2017-11-08_2,AVLP_R,R,optic/lateral protocerebrum,28,0.0220640996038256,28,41,4000,497,0.18831666249859827,0.2258918297802331,0.3966217460239027,0.661677586918902
2017-11-08_2,ICL_R,R,optic/lateral protocerebrum,8,0.0142208345232401,8,41,4000,497,0.25303680946747736,0.2249513226270075,1.4398884978216928,0.5656776390889665
2017-11-08_2,LO_R,R,optic/lateral protocerebrum,40,0.0119475088678664,30,41,4000,497,0.07710245844811993,0.2071488686868642,-1.396113388976806,-1.2514639356850865
2017-11-08_2,ME_R,R,optic/lateral protocerebrum,129,0.0062167920089693,24,41,4000,497,0.031256091645294796,0.2048468488564049,-2.1351412252255804,-1.4864369317645378
2017-11-08_2,PLP_R,R,optic/lateral protocerebrum,15,0.0182239601527843,15,41,4000,497,0.2633238598280596,0.22512850219121808,1.6057122500518217,0.5837628060782977
2017-11-08_2,PVLP_R,R,optic/lateral protocerebrum,17,0.0190223107650327,17,41,4000,497,0.1946569894667055,0.22304304413556078,0.49882565981498,0.37089481899494925
2017-11-08_2,WED_R,R,optic/lateral protocerebrum,1,0.012935449669569,1,41,4000,497,0.06530156103352534,0.1961204646434869,-1.5863398407174525,-2.377161075978646
2017-11-08_2,SIP_R,R,superior protocerebrum,6,0.0113351905713117,6,41,4000,497,0.17698850790703827,0.22654456477753993,0.21401574776677748,0.7283039017463023
2017-11-08_2,SLP_R,R,superior protocerebrum,22,0.0215671447223606,22,41,4000,497,0.2357129137153998,0.22618888801622566,1.1606331917661583,0.69199907364012
2017-11-08_2,SMP_R,R,superior protocerebrum,21,0.0249790898738309,21,41,4000,497,0.19843463145805038,0.22176103734433808,0.5597199635881216,0.24003713795242806
2017-11-08_2,SPS_R,R,superior protocerebrum,12,0.0185531881136671,12,41,4000,497,0.21087932370365192,0.2271694728673399,0.7603241689901096,0.792089853627217
2017-11-08_2,NO,midline,central complex,1,0.0034522715914941,1,41,4000,497,0.10848183312731859,0.22486482787790268,-0.8902885441915317,0.5568489009202573
2017-11-08_2,PB,midline,central complex,1,0.0033217601035986,1,41,4000,497,0.09872418462552826,0.22152030948996612,-1.047578518556738,0.21546543599177592
2017-11-16_1,ATL_L,L,inferior/ventrolateral protocerebrum,1,0.0081194081525082,1,41,2000,247,0.1143322662005067,0.19183415458050335,-0.544397004597534,-1.4573676576197956
2017-11-16_1,CRE_L,L,inferior/ventrolateral protocerebrum,10,0.0207756652701866,10,41,2000,247,0.13585225529896533,0.21169964489318027,-0.14158671093244105,0.6706235572389366
2017-11-16_1,EPA_L,L,inferior/ventrolateral protocerebrum,1,0.0641271040364944,1,41,2000,247,0.10044696600643074,0.19241489736245418,-0.8043014972631142,-1.3951584939579569
2017-11-16_1,IB_L,L,inferior/ventrolateral protocerebrum,3,0.0356146528386148,3,41,2000,247,0.196976247904397,0.19506632985263814,1.002529733491799,-1.1111370599487516
2017-11-16_1,LAL_L,L,inferior/ventrolateral protocerebrum,5,0.0372312491272941,5,41,2000,247,0.17726299544615745,0.20574863629094234,0.6335378638645817,0.03315154795105704
2017-11-16_1,VES_L,L,inferior/ventrolateral protocerebrum,6,0.0256192691445413,6,41,2000,247,0.1821095258443296,0.21682100827095413,0.7242550256629746,1.2192239745690563
2017-11-16_1,MB_L,L,mushroom body,16,0.1238445491944881,16,41,2000,247,0.13402154316212694,0.22076681531748932,-0.1758539073553676,1.641898804054455
2017-11-16_1,LH_L,L,olfactory system,11,0.0154207396394683,11,41,2000,247,0.12671858985107134,0.21720052828748168,-0.31255029481122687,1.2598781566869928
2017-11-16_1,AME_L,L,optic/lateral protocerebrum,1,0.003772548406603,1,41,2000,247,0.08097604601719957,0.19732031778504266,-1.1687573974454009,-0.8696898848194459
2017-11-16_1,AOTU_L,L,optic/lateral protocerebrum,4,0.0275586782600697,4,41,2000,247,0.15349549378962993,0.2083193095151416,0.18865872019265684,0.3085220498247389
2017-11-16_1,AVLP_L,L,optic/lateral protocerebrum,34,0.017506590080857,34,41,2000,247,0.14710368456937048,0.22234956385186094,0.0690170913198816,1.8114428184966285
2017-11-16_1,ICL_L,L,optic/lateral protocerebrum,8,0.0141316259929802,8,41,2000,247,0.20898897898479332,0.19697378482460842,1.2273835525190966,-0.9068104936670655
2017-11-16_1,ME_L,L,optic/lateral protocerebrum,131,0.0137407167826744,16,41,2000,247,0.026939146550099442,0.1951957813352906,-2.1802179164775755,-1.0972702178271092
2017-11-16_1,PLP_L,L,optic/lateral protocerebrum,13,0.0247627492367811,13,41,2000,247,0.23122017024197633,0.21527552701437153,1.6435060996941848,1.0536720307220966
2017-11-16_1,PVLP_L,L,optic/lateral protocerebrum,11,0.0210877228173999,11,41,2000,247,0.20746202565027883,0.21716824834073328,1.198802101186822,1.2564203289658786
2017-11-16_1,SIP_L,L,superior protocerebrum,7,0.026564468898378,7,41,2000,247,0.12154119128564497,0.20230273815352717,-0.40946063370679825,-0.33597304189297894
2017-11-16_1,SMP_L,L,superior protocerebrum,22,0.0283202025188532,22,41,2000,247,0.12747485900490868,0.21061254014977307,-0.2983944790924871,0.5541729030043645
2017-11-16_1,SPS_L,L,superior protocerebrum,15,0.0174081044878027,15,41,2000,247,0.20363732647329677,0.2081541291347046,1.1272115352431278,0.29082792836564475
2017-11-16_1,ATL_R,R,inferior/ventrolateral protocerebrum,1,0.0076843012696145,1,41,2000,247,0.12388735167411706,0.1845560181552642,-0.3655452975631782,-2.23700159213028
2017-11-16_1,CRE_R,R,inferior/ventrolateral protocerebrum,8,0.011210897585465,8,41,2000,247,0.19576432209214162,0.20374442042492258,0.9798449546983999,-0.181540044777913
2017-11-16_1,EPA_R,R,inferior/ventrolateral protocerebrum,1,0.0143470987549166,1,41,2000,247,0.1008394257760222,0.20293902242494122,-0.7969554510212882,-0.26781427418021664
2017-11-16_1,IB_R,R,inferior/ventrolateral protocerebrum,4,0.0364638376026452,4,41,2000,247,0.19114021945051166,0.20024143104852396,0.8932911867345533,-0.5567802478330994
2017-11-16_1,LAL_R,R,inferior/ventrolateral protocerebrum,9,0.023416134530816,9,41,2000,247,0.22807200555655577,0.20949978139810774,1.5845788792556224,0.43497419154392175
2017-11-16_1,VES_R,R,inferior/ventrolateral protocerebrum,6,0.0197899974539006,6,41,2000,247,0.2428213041581595,0.2081233089208813,1.8606556594939394,0.2875264672275719
2017-11-16_1,MB_R,R,mushroom body,16,0.0541119400368117,16,41,2000,247,0.20476279896562694,0.20803236684664966,1.1482780842582465,0.2777847527277064
2017-11-16_1,AL_R,R,olfactory system,23,0.0669363001194896,23,41,2000,247,0.1737070091546742,0.20871883850732087,0.5669770549446551,0.35131959330627577
2017-11-16_1,LH_R,R,olfactory system,14,0.015880788129262,14,41,2000,247,0.06936366116061632,0.20715127369608952,-1.3861175518967528,0.18340205920477265
2017-11-16_1,AOTU_R,R,optic/lateral protocerebrum,3,0.0151695582829394,3,41,2000,247,0.09124825836296704,0.1972403666756807,-0.976482538352412,-0.8782542472219126
2017-11-16_1,AVLP_R,R,optic/lateral protocerebrum,28,0.0220640996038256,28,41,2000,247,0.11379288577430102,0.22202948403003792,-0.5544931058029325,1.7771558697139802
2017-11-16_1,ICL_R,R,optic/lateral protocerebrum,8,0.0142208345232401,8,41,2000,247,0.17257067349583954,0.19988759616852872,0.5457071696141791,-0.5946830382646034
2017-11-16_1,LO_R,R,optic/lateral protocerebrum,40,0.0119475088678664,30,41,2000,247,0.04283769688732131,0.18884757322956333,-1.882629488301081,-1.77729023578066
2017-11-16_1,ME_R,R,optic/lateral protocerebrum,129,0.0062167920089693,24,41,2000,247,0.07998663177697067,0.207736810310636,-1.1872772135493772,0.24612473818833308
2017-11-16_1,PLP_R,R,optic/lateral protocerebrum,15,0.0182239601527843,15,41,2000,247,0.18025881467576063,0.19527653973052933,0.689613488165452,-1.08861937896589
2017-11-16_1,PVLP_R,R,optic/lateral protocerebrum,17,0.0190223107650327,17,41,2000,247,0.1008284916420947,0.2070104688608191,-0.7971601157020256,0.16831904601209843
2017-11-16_1,WED_R,R,optic/lateral protocerebrum,1,0.012935449669569,1,41,2000,247,0.08228318417368612,0.19564949778516436,-1.1442904378077259,-1.048668114170393
2017-11-16_1,SIP_R,R,superior protocerebrum,6,0.0113351905713117,6,41,2000,247,0.15763968697773476,0.21166283553056803,0.2662295622348096,0.6666805385149829
2017-11-16_1,SLP_R,R,superior protocerebrum,22,0.0215671447223606,22,41,2000,247,0.09965133205255564,0.22235141196358293,-0.8191941417316612,1.8116407882142935
2017-11-16_1,SMP_R,R,superior protocerebrum,21,0.0249790898738309,21,41,2000,247,0.14284728431527216,0.20615549682232795,-0.01065403808753631,0.07673444587272771
2017-11-16_1,SPS_R,R,superior protocerebrum,12,0.0185531881136671,12,41,2000,247,0.20926499070772642,0.20432294283117733,1.2325499288895034,-0.11956872774863048
2017-11-16_1,NO,midline,central complex,1,0.0034522715914941,1,41,2000,247,0.10978697039982772,0.19849742648087715,-0.6294756692701545,-0.7435980076876167
2017-11-16_1,PB,midline,central complex,1,0.0033217601035986,1,41,2000,247,0.09016105321781234,0.20810652121335158,-0.9968328006964265,0.2857281680877785
2018-10-19_1,ATL_L,L,inferior/ventrolateral protocerebrum,1,0.0081194081525082,1,41,2000,247,0.15420341576368315,0.260438802708565,-0.63490147372647,1.0583331818695212
2018-10-19_1,CRE_L,L,inferior/ventrolateral protocerebrum,10,0.0207756652701866,10,41,2000,247,0.18269296323222867,0.25634756477166176,-0.0034908453402547474,0.5851420046620741
2018-10-19_1,EPA_L,L,inferior/ventrolateral protocerebrum,1,0.0641271040364944,1,41,2000,247,0.15144163637858393,0.24398430673200222,-0.696110478851416,-0.8447881817826853
2018-10-19_1,IB_L,L,inferior/ventrolateral protocerebrum,3,0.0356146528386148,3,41,2000,247,0.17110551759401554,0.26563229155691587,-0.2603020965506547,1.659010321616871
2018-10-19_1,LAL_L,L,inferior/ventrolateral protocerebrum,5,0.0372312491272941,5,41,2000,247,0.20870458325035574,0.24202734472483498,0.5730017563454107,-1.0711297366379968
2018-10-19_1,VES_L,L,inferior/ventrolateral protocerebrum,6,0.0256192691445413,6,41,2000,247,0.23122201705097947,0.24092763788014082,1.072053102857469,-1.198321453289362
2018-10-19_1,MB_L,L,mushroom body,16,0.1238445491944881,16,41,2000,247,0.18481943171331983,0.2576277733811835,0.043637835849632815,0.7332104935530481
2018-10-19_1,LH_L,L,olfactory system,11,0.0154207396394683,11,41,2000,247,0.1853862695969337,0.25599306902305674,0.05620059995393798,0.5441411479080877
2018-10-19_1,AME_L,L,optic/lateral protocerebrum,1,0.003772548406603,1,41,2000,247,0.09459037606097379,0.2453671341985008,-1.9560985513654778,-0.6848508310739785
2018-10-19_1,AOTU_L,L,optic/lateral protocerebrum,4,0.0275586782600697,4,41,2000,247,0.16778257759661896,0.25559261020147384,-0.3339480410558231,0.4978242178907262
2018-10-19_1,AVLP_L,L,optic/lateral protocerebrum,34,0.017506590080857,34,41,2000,247,0.17717500050912202,0.26716445536296035,-0.12578483102939822,1.8362198621613661
2018-10-19_1,ICL_L,L,optic/lateral protocerebrum,8,0.0141316259929802,8,41,2000,247,0.23894891533300416,0.25361552298417017,1.2433034782843222,0.26915498813044275
2018-10-19_1,ME_L,L,optic/lateral protocerebrum,131,0.0137407167826744,17,41,2000,247,0.12772427951964754,0.23747748693320575,-1.2217555848151045,-1.5973647290171318
2018-10-19_1,PLP_L,L,optic/lateral protocerebrum,13,0.0247627492367811,13,41,2000,247,0.1999147561418309,0.2553846231112218,0.3781938091806678,0.473768502335152
2018-10-19_1,PVLP_L,L,optic/lateral protocerebrum,11,0.0210877228173999,11,41,2000,247,0.16628717302689902,0.2665330125650503,-0.36709052392961977,1.7631874046288702
2018-10-19_1,SIP_L,L,superior protocerebrum,7,0.026564468898378,7,41,2000,247,0.24098367394912795,0.24418776851568427,1.288399604077105,-0.8212558616336131
2018-10-19_1,SMP_L,L,superior protocerebrum,22,0.0283202025188532,22,41,2000,247,0.26890994515939826,0.239766329471226,1.9073264042598272,-1.3326379857399913
2018-10-19_1,SPS_L,L,superior protocerebrum,15,0.0174081044878027,15,41,2000,247,0.2424668186052774,0.2509459947326684,1.3212703718687284,-0.0396017342597529
2018-10-19_1,ATL_R,R,inferior/ventrolateral protocerebrum,1,0.0076843012696145,1,41,2000,247,0.1629573193620129,0.2533234926798623,-0.4408896952678517,0.23537886324920954
2018-10-19_1,CRE_R,R,inferior/ventrolateral protocerebrum,8,0.011210897585465,8,41,2000,247,0.2029843083540927,0.245442075051259,0.4462239487730348,-0.6761831977354931
2018-10-19_1,EPA_R,R,inferior/ventrolateral protocerebrum,1,0.0143470987549166,1,41,2000,247,0.1559198277576304,0.23890326675270784,-0.5968608282278209,-1.43245952388514
2018-10-19_1,IB_R,R,inferior/ventrolateral protocerebrum,4,0.0364638376026452,4,41,2000,247,0.19472783479447794,0.25222798972722277,0.2632366561778717,0.1086733673116846
2018-10-19_1,LAL_R,R,inferior/ventrolateral protocerebrum,9,0.023416134530816,9,41,2000,247,0.22701529187609645,0.2386711665657472,0.9788199271092898,-1.4593041519394818
2018-10-19_1,VES_R,R,inferior/ventrolateral protocerebrum,6,0.0197899974539006,6,41,2000,247,0.18905831622278496,0.24767515917710453,0.13758375530423264,-0.41790545329515644
2018-10-19_1,MB_R,R,mushroom body,16,0.0541119400368117,16,41,2000,247,0.22689952040078049,0.23755472949540074,0.9762540969549441,-1.5884308807542677
2018-10-19_1,AL_R,R,olfactory system,23,0.0669363001194896,23,41,2000,247,0.15624144493006165,0.2435403166004393,-0.5897328630971425,-0.8961399281887565
2018-10-19_1,LH_R,R,olfactory system,14,0.015880788129262,14,41,2000,247,0.12291250615405044,0.26099313104247984,-1.328398375395689,1.1224466069330232
2018-10-19_1,AOTU_R,R,optic/lateral protocerebrum,3,0.0151695582829394,3,41,2000,247,0.18542463646942822,0.2546610299725872,0.057050920623219696,0.39007796798581207
2018-10-19_1,AVLP_R,R,optic/lateral protocerebrum,28,0.0220640996038256,28,41,2000,247,0.23608773701751265,0.24938099390518942,1.179891505872191,-0.22060919344603822
2018-10-19_1,ICL_R,R,optic/lateral protocerebrum,8,0.0142208345232401,8,41,2000,247,0.23607043872072117,0.25055993233144036,1.1795081256707618,-0.08425357923430704
2018-10-19_1,LO_R,R,optic/lateral protocerebrum,40,0.0119475088678664,28,41,2000,247,0.09833551802612106,0.2508126114504642,-1.8730953922517695,-0.05502879895249191
2018-10-19_1,ME_R,R,optic/lateral protocerebrum,129,0.0062167920089693,24,41,2000,247,0.12718860007294225,0.2489851228234563,-1.233627787995278,-0.2663955070451602
2018-10-19_1,PLP_R,R,optic/lateral protocerebrum,15,0.0182239601527843,15,41,2000,247,0.2075700110424886,0.25499151014649796,0.5478563604239816,0.42830119160377483
2018-10-19_1,PVLP_R,R,optic/lateral protocerebrum,17,0.0190223107650327,17,41,2000,247,0.20046479086207625,0.24977174805174768,0.39038416666977105,-0.17541470281503133
2018-10-19_1,WED_R,R,optic/lateral protocerebrum,1,0.012935449669569,1,41,2000,247,0.08149854534644929,0.24545905433406282,-2.24625131940472,-0.6742193797073112
2018-10-19_1,SIP_R,R,superior protocerebrum,6,0.0113351905713117,6,41,2000,247,0.21824524423333935,0.2616355599529976,0.784450350014248,1.196749714483421
2018-10-19_1,SLP_R,R,superior protocerebrum,22,0.0215671447223606,22,41,2000,247,0.15466781699384075,0.27527351314328186,-0.6246090016231177,2.774110705053275
2018-10-19_1,SMP_R,R,superior protocerebrum,21,0.0249790898738309,21,41,2000,247,0.2050515812424675,0.2540512921410248,0.4920406847157752,0.3195558994200979
2018-10-19_1,SPS_R,R,superior protocerebrum,12,0.0185531881136671,12,41,2000,247,0.2471213438613392,0.25152353699013913,1.4244280903271997,0.027196605243935378
2018-10-19_1,NO,midline,central complex,1,0.0034522715914941,1,41,2000,247,0.15209670378275614,0.24536635519959749,-0.6815922938307392,-0.6849409298200779
2018-10-19_1,PB,midline,central complex,1,0.0033217601035986,1,41,2000,247,0.11397065711098953,0.2530068207310522,-1.5265755675552812,0.19875269421259148
2018-10-19_2,ATL_L,L,inferior/ventrolateral protocerebrum,1,0.0081194081525082,1,41,2000,247,0.18694761234642526,0.24639574968579292,-0.35559935196989034,1.0588974702832892
2018-10-19_2,CRE_L,L,inferior/ventrolateral protocerebrum,10,0.0207756652701866,10,41,2000,247,0.19905103157169696,0.2201123360680787,-0.16427453050590723,-0.317455231607062
2018-10-19_2,EPA_L,L,inferior/ventrolateral protocerebrum,1,0.0641271040364944,1,41,2000,247,0.16556786703605408,0.19595394769337765,-0.6935597149317354,-1.5825292283281898
2018-10-19_2,IB_L,L,inferior/ventrolateral protocerebrum,3,0.0356146528386148,3,41,2000,247,0.22355352870445905,0.2131030598775432,0.22304873758011842,-0.684501779040205
2018-10-19_2,LAL_L,L,inferior/ventrolateral protocerebrum,5,0.0372312491272941,5,41,2000,247,0.24605278400586644,0.22751714100597895,0.5787057567657623,0.07030350595589945
2018-10-19_2,VES_L,L,inferior/ventrolateral protocerebrum,6,0.0256192691445413,6,41,2000,247,0.2532428630394646,0.22468881930833645,0.6923629441944834,-0.07780389999161966
2018-10-19_2,MB_L,L,mushroom body,16,0.1238445491944881,16,41,2000,247,0.2833048472229175,0.2241036272171159,1.1675678139673968,-0.10844796805640954
2018-10-19_2,LH_L,L,olfactory system,11,0.0154207396394683,11,41,2000,247,0.14765053003505432,0.2327408109901256,-0.9767880522323751,0.34384530691961496
2018-10-19_2,AME_L,L,optic/lateral protocerebrum,1,0.003772548406603,1,41,2000,247,0.05293039870588949,0.1886214643814515,-2.4740767008613904,-1.9665007841056217
2018-10-19_2,AOTU_L,L,optic/lateral protocerebrum,4,0.0275586782600697,4,41,2000,247,0.18413757622806387,0.2442889433761421,-0.4000190030326477,0.9485728146345558
2018-10-19_2,AVLP_L,L,optic/lateral protocerebrum,34,0.017506590080857,34,41,2000,247,0.20386008472618533,0.2425781632616409,-0.08825541400103057,0.8589863983805016
2018-10-19_2,ICL_L,L,optic/lateral protocerebrum,8,0.0141316259929802,8,41,2000,247,0.2214961504941429,0.2598206687326303,0.19052672777063082,1.7619044644098312
2018-10-19_2,ME_L,L,optic/lateral protocerebrum,131,0.0137407167826744,17,41,2000,247,0.06600550870223446,0.19315381388501268,-2.267391875762598,-1.729160552130064
2018-10-19_2,PLP_L,L,optic/lateral protocerebrum,13,0.0247627492367811,13,41,2000,247,0.2576916329420414,0.21933639804166952,0.7626868825380917,-0.3580878683977402
2018-10-19_2,PVLP_L,L,optic/lateral protocerebrum,11,0.0210877228173999,11,41,2000,247,0.24450244293593465,0.20961267132210054,0.5541987374770602,-0.8672788638132763
2018-10-19_2,SIP_L,L,superior protocerebrum,7,0.026564468898378,7,41,2000,247,0.172157634227646,0.2820936603847259,-0.5893919580396964,2.928248101709748
2018-10-19_2,SMP_L,L,superior protocerebrum,22,0.0283202025188532,22,41,2000,247,0.2765135593689316,0.2535792866716383,1.0602145188372603,1.4350693284521987
2018-10-19_2,SPS_L,L,superior protocerebrum,15,0.0174081044878027,15,41,2000,247,0.296789411237732,0.21604469205864038,1.380725084209445,-0.5304607758695967
2018-10-19_2,ATL_R,R,inferior/ventrolateral protocerebrum,1,0.0076843012696145,1,41,2000,247,0.2046260688753651,0.21327428261441123,-0.07614711816673733,-0.6755355587485397
2018-10-19_2,CRE_R,R,inferior/ventrolateral protocerebrum,8,0.011210897585465,8,41,2000,247,0.2534304764882285,0.22913787626016383,0.6953286441277754,0.1551746485932804
2018-10-19_2,EPA_R,R,inferior/ventrolateral protocerebrum,1,0.0143470987549166,1,41,2000,247,0.119831216534437,0.1965386465736564,-1.4165419010987235,-1.551910987662466
2018-10-19_2,IB_R,R,inferior/ventrolateral protocerebrum,4,0.0364638376026452,4,41,2000,247,0.23508647953703304,0.21250088345787616,0.40535587888675884,-0.7160352455175119
2018-10-19_2,LAL_R,R,inferior/ventrolateral protocerebrum,9,0.023416134530816,9,41,2000,247,0.269520828048176,0.21952209077455306,0.9496769057389962,-0.3483639147917512
2018-10-19_2,VES_R,R,inferior/ventrolateral protocerebrum,6,0.0197899974539006,6,41,2000,247,0.2595002721857137,0.22640522350966288,0.7912769506789885,0.01207702622259991
2018-10-19_2,MB_R,R,mushroom body,16,0.0541119400368117,16,41,2000,247,0.30833053764166146,0.23034873134048411,1.563161460875188,0.21858207677731484
2018-10-19_2,AL_R,R,olfactory system,23,0.0669363001194896,23,41,2000,247,0.25489091268232683,0.24717576199333804,0.7184144919278739,1.099743460176851
2018-10-19_2,LH_R,R,olfactory system,14,0.015880788129262,14,41,2000,247,0.16026425282972562,0.22680062697940384,-0.7773966061649944,0.032782656085990326
2018-10-19_2,AOTU_R,R,optic/lateral protocerebrum,3,0.0151695582829394,3,41,2000,247,0.20490328034475755,0.24362922969318035,-0.07176509735905218,0.9140263617565143
2018-10-19_2,AVLP_R,R,optic/lateral protocerebrum,28,0.0220640996038256,28,41,2000,247,0.21796066117339974,0.2366578426615166,0.13463947388896422,0.5489639114784819
2018-10-19_2,ICL_R,R,optic/lateral protocerebrum,8,0.0142208345232401,8,41,2000,247,0.25183619883853325,0.2297783447995117,0.6701270972743812,0.18871331360188892
2018-10-19_2,LO_R,R,optic/lateral protocerebrum,40,0.0119475088678664,28,41,2000,247,0.13873389156412708,0.20678321424601614,-1.1177378311136188,-1.0154457247923567
2018-10-19_2,ME_R,R,optic/lateral protocerebrum,129,0.0062167920089693,24,41,2000,247,0.08100209762361091,0.21065740552401208,-2.0303332690541542,-0.8125704928812341
2018-10-19_2,PLP_R,R,optic/lateral protocerebrum,15,0.0182239601527843,15,41,2000,247,0.21749798404456935,0.2311850672343277,0.12732570433167165,0.26237749787146397
2018-10-19_2,PVLP_R,R,optic/lateral protocerebrum,17,0.0190223107650327,17,41,2000,247,0.2168085024971405,0.22460004240628736,0.11642672351399505,-0.0824527759244766
2018-10-19_2,WED_R,R,optic/lateral protocerebrum,1,0.012935449669569,1,41,2000,247,0.11306052099485484,0.19794062179071392,-1.5235696831813907,-1.4784953953788245
2018-10-19_2,SIP_R,R,superior protocerebrum,6,0.0113351905713117,6,41,2000,247,0.2573056033932509,0.24079222941162853,0.7565847197419832,0.7654644945816254
2018-10-19_2,SLP_R,R,superior protocerebrum,22,0.0215671447223606,22,41,2000,247,0.23250234418617327,0.24823714467682562,0.3645071546180252,1.1553236426221476
2018-10-19_2,SMP_R,R,superior protocerebrum,21,0.0249790898738309,21,41,2000,247,0.2930804516503357,0.24334695992482608,1.32209569877148,0.8992450717769462
2018-10-19_2,SPS_R,R,superior protocerebrum,12,0.0185531881136671,12,41,2000,247,0.29089836910636724,0.22284451538801,1.2876024249804892,-0.17438240081989326
2018-10-19_2,NO,midline,central complex,1,0.0034522715914941,1,41,2000,247,0.13850796757412284,0.2117337945895629,-1.1213091249973948,-0.7562044888223994
2018-10-19_2,PB,midline,central complex,1,0.0033217601035986,1,41,2000,247,0.1861376204579373,0.229522625948698,-0.36840330022350914,0.17532238438847275
2018-10-20_1,ATL_L,L,inferior/ventrolateral protocerebrum,1,0.0081194081525082,1,41,2000,247,0.14348843131505387,0.29175755296651834,-0.3269580212691588,0.5538327459735115
2018-10-20_1,CRE_L,L,inferior/ventrolateral protocerebrum,10,0.0207756652701866,10,41,2000,247,0.18851828167134405,0.28663088805338094,0.7056528718748162,0.29176143147332645
2018-10-20_1,EPA_L,L,inferior/ventrolateral protocerebrum,1,0.0641271040364944,1,41,2000,247,0.14402448435579393,0.2675350760055241,-0.31466541525800396,-0.6844023415881921
2018-10-20_1,IB_L,L,inferior/ventrolateral protocerebrum,3,0.0356146528386148,3,41,2000,247,0.18957101884810915,0.29019390266301887,0.7297939220391862,0.473900100208696
2018-10-20_1,LAL_L,L,inferior/ventrolateral protocerebrum,5,0.0372312491272941,5,41,2000,247,0.17402006134874232,0.2829052077269526,0.3731840735584875,0.1013074117357613
2018-10-20_1,VES_L,L,inferior/ventrolateral protocerebrum,6,0.0256192691445413,6,41,2000,247,0.12098752325790726,0.26929558514403923,-0.8429420314668519,-0.5944064179346039
2018-10-20_1,MB_L,L,mushroom body,16,0.1238445491944881,16,41,2000,247,0.2185021445073439,0.3017734065418528,1.3932337351912594,1.0658357648567807
2018-10-20_1,LH_L,L,olfactory system,11,0.0154207396394683,11,41,2000,247,0.1770441484550616,0.29454416330281313,0.44253152337441476,0.6962822031169195
2018-10-20_1,AME_L,L,optic/lateral protocerebrum,1,0.003772548406603,1,41,2000,247,0.06633180195873033,0.23610641172299912,-2.096290482319243,-2.2910123894576486
2018-10-20_1,AOTU_L,L,optic/lateral protocerebrum,4,0.0275586782600697,4,41,2000,247,0.1640675737077733,0.28845419305775044,0.14495664063054767,0.3849674332943927
2018-10-20_1,AVLP_L,L,optic/lateral protocerebrum,34,0.017506590080857,34,41,2000,247,0.17259379376604658,0.2888454024869574,0.3404773372318808,0.40496576965813796
2018-10-20_1,ICL_L,L,optic/lateral protocerebrum,8,0.0141316259929802,8,41,2000,247,0.17383447806525715,0.290369300117236,0.36892833389699775,0.48286628820137656
2018-10-20_1,ME_L,L,optic/lateral protocerebrum,131,0.0137407167826744,17,41,2000,247,0.08445687094524003,0.2344974849907509,-1.6806518886670767,-2.3732595327367547
2018-10-20_1,PLP_L,L,optic/lateral protocerebrum,13,0.0247627492367811,13,41,2000,247,0.19222855004349682,0.31110713102802545,0.7907356227002879,1.5429688497606802
2018-10-20_1,PVLP_L,L,optic/lateral protocerebrum,11,0.0210877228173999,11,41,2000,247,0.15603362719244146,0.2923602836464151,-0.03927538814653425,0.5846438920590207
2018-10-20_1,SIP_L,L,superior protocerebrum,7,0.026564468898378,7,41,2000,247,0.17585829454935434,0.2856925763425637,0.4153378806902434,0.24379563155637615
2018-10-20_1,SMP_L,L,superior protocerebrum,22,0.0283202025188532,22,41,2000,247,0.23096118515236835,0.30419879076009093,1.6789406826134963,1.1898196103023537
2018-10-20_1,SPS_L,L,superior protocerebrum,15,0.0174081044878027,15,41,2000,247,0.20836552151312157,0.30000501566630333,1.1607837660994675,0.9754369326417517
2018-10-20_1,ATL_R,R,inferior/ventrolateral protocerebrum,1,0.0076843012696145,1,41,2000,247,0.17001557773362308,0.2895991469438829,0.2813544678709113,0.4434966282124972
2018-10-20_1,CRE_R,R,inferior/ventrolateral protocerebrum,8,0.011210897585465,8,41,2000,247,0.16458609350475908,0.2836402544247214,0.1568471796050687,0.13888245468613092
2018-10-20_1,EPA_R,R,inferior/ventrolateral protocerebrum,1,0.0143470987549166,1,41,2000,247,0.09538709561455305,0.25732526144337775,-1.4300032862680014,-1.2063205025056694
2018-10-20_1,IB_R,R,inferior/ventrolateral protocerebrum,4,0.0364638376026452,4,41,2000,247,0.18601140295757418,0.2908778674516066,0.6481658883039744,0.5088638737835389
2018-10-20_1,LAL_R,R,inferior/ventrolateral protocerebrum,9,0.023416134530816,9,41,2000,247,0.11592750346571516,0.2874214121835119,-0.9589768731463068,0.33217243968972937
2018-10-20_1,VES_R,R,inferior/ventrolateral protocerebrum,6,0.0197899974539006,6,41,2000,247,0.15170155236256663,0.26294173925504205,-0.13861721637489968,-0.9192103152975871
2018-10-20_1,MB_R,R,mushroom body,16,0.0541119400368117,16,41,2000,247,0.16389852047022663,0.2970487688378969,0.14107996297715256,0.8243157836229925
2018-10-20_1,AL_R,R,olfactory system,23,0.0669363001194896,23,41,2000,247,0.13542359925625863,0.28056878585834516,-0.5118983079766719,-0.018128744265745674
