roi,atlas_region,ito_neuropil_block,ito_block_order,base_region,side,side_order,label,plot_order,side_key,mean_FCV_all_other,mean_FCV_excl_same_side_key,n_available_targets,n_available_targets_excl_same_side_key,big_group,n_cells,n_postdca_cells,mean_DCA,median_DCA,mean_DCA_positive,median_DCA_positive,mean_PostDCA,median_PostDCA,weighted_PostDCA,mean_PostDCA_positive,median_PostDCA_positive,weighted_PostDCA_positive,mean_mapping_confidence,mean_FCV_all_other_z,mean_FCV_excl_same_side_key_z,fcv_source,postdca_source
653,LO_R,LO,62,LO,R,0,LO_R_653,140,LO_R,,,0,0,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
654,LO_R,LO,33,LO,R,0,LO_R_654,141,LO_R,,,0,0,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
655,LO_R,LO,43,LO,R,0,LO_R_655,142,LO_R,0.26806867238173626,0.2680599187413547,718,687,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-1.527280319916214,-1.524334632997017,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
656,LO_R,LO,60,LO,R,0,LO_R_656,143,LO_R,,,0,0,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
657,LO_R,LO,27,LO,R,0,LO_R_657,144,LO_R,,,0,0,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
658,LO_R,LO,44,LO,R,0,LO_R_658,145,LO_R,0.2652967233148755,0.26511733775524166,684,656,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-2.3247869468750273,-2.375712922309684,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
659,LO_R,LO,34,LO,R,0,LO_R_659,146,LO_R,0.26756960857999157,0.267508237292413,717,686,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-1.6708640148422533,-1.6839528764581546,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
660,LO_R,LO,56,LO,R,0,LO_R_660,147,LO_R,0.26503814862461506,0.2649614060271926,711,680,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-2.3991804599131616,-2.420828719802599,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
661,LO_R,LO,48,LO,R,0,LO_R_661,148,LO_R,0.2703109475821413,0.27037216222076094,718,687,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-0.8821640899078419,-0.8553321799594814,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
662,LO_R,LO,47,LO,R,0,LO_R_662,149,LO_R,0.2733529193221896,0.2734470674270028,718,687,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-0.006970295507644396,0.03433153588845338,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
663,LO_R,LO,50,LO,R,0,LO_R_663,150,LO_R,0.2683333669997828,0.26825397138995716,717,686,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-1.451126066385324,-1.468189292296648,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
664,LO_R,LO,28,LO,R,0,LO_R_664,151,LO_R,0.26606032932110546,0.2659904709842263,712,682,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-2.1050928487278333,-2.123088889753516,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
665,LO_R,LO,29,LO,R,0,LO_R_665,152,LO_R,0.2690211709972665,0.2690243778581059,717,686,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-1.2532406677682177,-1.245287239974785,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
666,LO_R,LO,25,LO,R,0,LO_R_666,153,LO_R,0.267699805191873,0.2676717491089189,717,686,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-1.633405656741685,-1.636643928539253,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
667,LO_R,LO,31,LO,R,0,LO_R_667,154,LO_R,0.2656453507679273,0.265571519996245,713,682,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-2.2244847055847785,-2.244304168835609,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
668,LO_R,LO,57,LO,R,0,LO_R_668,155,LO_R,,,0,0,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
669,LO_R,LO,59,LO,R,0,LO_R_669,156,LO_R,0.26562437906640096,0.2655441116127159,714,684,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-2.2305183918259117,-2.252234248854463,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
670,LO_R,LO,26,LO,R,0,LO_R_670,157,LO_R,0.2667299619952713,0.26669753725095924,714,684,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-1.9124354504877452,-1.9185130865920317,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
671,LO_R,LO,46,LO,R,0,LO_R_671,158,LO_R,0.2694417289464537,0.2694518106928092,717,686,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-1.1322435847024703,-1.1216179043394503,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
672,LO_R,LO,32,LO,R,0,LO_R_672,159,LO_R,0.2678111957407327,0.26776016098972516,716,685,optic/lateral protocerebrum,13874,11532,0.0002837263720101,1.8092510220601898e-17,0.0005034053053201,1.8092510220601898e-17,0.0041107082158664,0.0002145368832466,-0.0013184433832705,0.0119475088678664,0.0011224684927649,0.0132403075268818,0.8501190356744897,-1.6013579174963113,-1.6110636790266684,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
712,MB_R,MB,127,MB,R,0,MB_R_712,184,MB_R,0.2803659762338589,0.28012071839185826,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,2.010728885606704,1.965221991832617,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
713,MB_R,MB,134,MB,R,0,MB_R_713,185,MB_R,0.27520985448346225,0.27499251991672435,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,0.5272812586253256,0.4814780046254665,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
714,MB_R,MB,137,MB,R,0,MB_R_714,186,MB_R,0.2779355990650795,0.2776525539960898,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,1.3114945738067159,1.2511068694524108,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
715,MB_R,MB,135,MB,R,0,MB_R_715,187,MB_R,0.27708691741769714,0.2768536356039478,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,1.0673236956122438,1.0199554492494523,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
716,MB_R,MB,128,MB,R,0,MB_R_716,188,MB_R,0.2798435750933537,0.2797136347477072,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,1.8604308962011697,1.8474402967152668,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
717,MB_R,MB,133,MB,R,0,MB_R_717,189,MB_R,0.27587129538874755,0.275579154603039,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,0.717581835072811,0.6512092840849226,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
718,MB_R,MB,131,MB,R,0,MB_R_718,190,MB_R,0.2779695891604791,0.2778394684886444,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,1.3212737312437086,1.305186924230811,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
719,MB_R,MB,132,MB,R,0,MB_R_719,191,MB_R,0.27819425506930845,0.278121169723708,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,1.3859114813687685,1.38669167014522,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
720,MB_R,MB,123,MB,R,0,MB_R_720,192,MB_R,0.282404371920443,0.2823380723065553,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,2.5971877379174804,2.606770004140395,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
721,MB_R,MB,129,MB,R,0,MB_R_721,193,MB_R,0.2791245293548373,0.279008738203478,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,1.6535570584351715,1.6434922603483815,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
722,MB_R,MB,125,MB,R,0,MB_R_722,194,MB_R,0.27887569424769426,0.2786745600837052,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,1.581965682771365,1.546804353615972,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
723,MB_R,MB,126,MB,R,0,MB_R_723,195,MB_R,0.27939159561682675,0.27925040940658624,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,1.7303936483711222,1.7134150989888306,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
724,MB_R,MB,122,MB,R,0,MB_R_724,196,MB_R,0.2805684510114661,0.2805214462761041,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,2.0689821121411414,2.0811647720582735,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
725,MB_R,MB,124,MB,R,0,MB_R_725,197,MB_R,0.27711519839862564,0.27691967168970755,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,1.0754603060489265,1.0390616998479392,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
726,MB_R,MB,130,MB,R,0,MB_R_726,198,MB_R,0.2766342107357631,0.27650932740746736,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,0.9370772263581005,0.9203366028356191,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
727,MB_R,MB,136,MB,R,0,MB_R_727,199,MB_R,0.2818855776028682,0.28150138045956363,718,703,mushroom body,2148,1744,0.0147973751254938,0.0096849784307864,0.016848771718611,0.0096849784307864,-0.1252192110285077,-0.0691494829666814,-0.0744620882658049,0.0541119400368117,8.623349641779429e-08,0.0333402180504786,0.4087549239859523,2.4479274534335964,2.3646895731393935,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
327,ME_R,ME,454,ME,R,0,ME_R_327,200,ME_R,0.2700504612546927,0.2700084192829694,714,690,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,-0.9571075926063644,-0.9605740888782127,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
328,ME_R,ME,508,ME,R,0,ME_R_328,201,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
329,ME_R,ME,511,ME,R,0,ME_R_329,202,ME_R,0.271896694312148,0.2719139755441977,717,693,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,-0.42593509891456527,-0.4092386328517006,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
330,ME_R,ME,512,ME,R,0,ME_R_330,203,ME_R,0.2707634503239486,0.27075732608009184,717,693,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,-0.7519762954700995,-0.7438925461109085,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
331,ME_R,ME,507,ME,R,0,ME_R_331,204,ME_R,0.27139582254748384,0.27135520767321497,717,693,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,-0.5700389557825482,-0.5709071940111907,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
332,ME_R,ME,509,ME,R,0,ME_R_332,205,ME_R,0.2702162651883917,0.27020071444759525,717,693,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,-0.9094047911798702,-0.9049372418127094,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
333,ME_R,ME,506,ME,R,0,ME_R_333,206,ME_R,0.2714435713405885,0.2714743846819036,717,693,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,-0.5563013372290547,-0.5364256561158632,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
334,ME_R,ME,510,ME,R,0,ME_R_334,207,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
335,ME_R,ME,453,ME,R,0,ME_R_335,208,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
336,ME_R,ME,452,ME,R,0,ME_R_336,209,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
337,ME_R,ME,455,ME,R,0,ME_R_337,210,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
338,ME_R,ME,451,ME,R,0,ME_R_338,211,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
339,ME_R,ME,456,ME,R,0,ME_R_339,212,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
340,ME_R,ME,450,ME,R,0,ME_R_340,213,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
341,ME_R,ME,519,ME,R,0,ME_R_341,214,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
342,ME_R,ME,522,ME,R,0,ME_R_342,215,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
343,ME_R,ME,457,ME,R,0,ME_R_343,216,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
344,ME_R,ME,518,ME,R,0,ME_R_344,217,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
345,ME_R,ME,449,ME,R,0,ME_R_345,218,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
346,ME_R,ME,529,ME,R,0,ME_R_346,219,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
347,ME_R,ME,458,ME,R,0,ME_R_347,220,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
348,ME_R,ME,521,ME,R,0,ME_R_348,221,ME_R,,,0,0,optic/lateral protocerebrum,31830,21836,2.238180104643225e-05,4.2627870090753246e-07,0.0002932789735983,4.2627870090753246e-07,-0.0003966732874369,9.922016105359214e-05,0.0008932046222368,0.0062167920089693,0.0003974951721755,0.0105350981966056,0.858800393592437,,,"Branson999 full FCV matrix, w15_step5_hp030",FlyWire783 cell-level side-aware median_PostDCA_positive
