uid,neuron,phase,n_neurons_recording,n_time,n_windows,NetTE,NetTE_z,NeighborNetTE,NeighborNetTE_z
2023-01-06-15,OLQVL,spontaneous,62,803,50,-0.0005178547442901175,-0.042363159114106895,0.0022294642902843864,0.19463197662527407
2023-01-06-15,RIAL,spontaneous,62,803,50,-0.0049124810561329444,-0.4018660037792519,0.003577455080774932,0.696913305162462
2023-01-06-15,AVDL,spontaneous,62,803,50,-0.019177902685178255,-1.5688502459135794,-0.0038999581462716127,-2.089281582961161
2023-01-06-15,AWCR,spontaneous,62,803,50,0.016301123559583665,1.333515042022061,0.0013065836579599802,-0.14924701227824388
2023-01-06-15,ASGR,spontaneous,62,803,50,-0.00013682417348413495,-0.01119291518688358,0.0031176275186834404,0.5255747467578594
2023-01-06-15,ADLL,spontaneous,62,803,50,-0.011298453104065541,-0.9242710854120445,0.00849399175611415,2.5288876706494277
2023-01-06-15,OLLL,spontaneous,62,803,50,-0.0031580445872015023,-0.2583441530895991,0.0031054050545946347,0.5210204756576174
2023-01-06-15,RICL,spontaneous,62,803,50,-0.01242775278194919,-1.016653558430179,0.002653725484443176,0.352717979699006
2023-01-06-15,AINR,spontaneous,62,803,50,-0.015782679559508697,-1.2911036787795807,0.001753779304334724,0.017384707286703875
2023-01-06-15,AWCL,spontaneous,62,803,50,0.02529533828025071,2.069287676181033,0.003092785583824046,0.5163182739891767
2023-01-06-15,AIZR,spontaneous,62,803,50,-0.007281691778234217,-0.5956795236936232,-0.0008959562086262451,-0.9699459800675264
2023-01-06-15,AVL,spontaneous,62,803,50,0.012271439495306914,1.0038663343935368,0.0013419237620702494,-0.1360787661979506
2023-01-06-15,URYDL,spontaneous,62,803,50,0.005681410542133268,0.46476835723285104,0.004113578502687263,0.8966808306661292
2023-01-06-15,RMEL,spontaneous,62,803,50,0.010666121913579485,0.8725431691754284,0.001138614278371893,-0.21183489027284752
2023-01-06-15,AVER,spontaneous,62,803,50,0.0183790532254236,1.5035002860166287,0.0025294259106934214,0.306402117988324
2023-01-06-15,IL2VL,spontaneous,62,803,50,-0.0228309505663231,-1.867688192937759,-0.004075717835590519,-2.154772245714322
2023-01-06-15,IL2VR,spontaneous,62,803,50,-0.010273644325271107,-0.8404365008373393,-0.00795002323404481,-3.5983958048828955
2023-01-06-15,AVAL,spontaneous,62,803,50,0.021966919149679773,1.7970060165428619,0.0019486552252134914,0.08999836097737547
2023-01-06-15,AWBL,spontaneous,62,803,50,-0.008268353816012769,-0.6763935103069142,-0.00018442779457046644,-0.7048199572303537
2023-01-06-15,IL1DL,spontaneous,62,803,50,-0.010852964233323714,-0.8878278238162273,0.0030218898475747004,0.4899014728936849
2023-01-06-15,ASHL,spontaneous,62,803,50,0.014499160164035338,1.1861052463503927,0.004572188257292465,1.067565615968993
2023-01-06-15,IL1DR,spontaneous,62,803,50,-0.006781798058545552,-0.5547856679921688,0.0021622840001662355,0.16959960577370542
2023-01-06-15,ADEL,spontaneous,62,803,50,-0.021794046183055,-1.7828641262301794,-0.007439842803302228,-3.408295022032735
2023-01-06-15,AUAL,spontaneous,62,803,50,-0.003628968406728062,-0.2968681232128701,0.0019839588012422076,0.10315299615360266
2023-01-06-15,AVKL,spontaneous,62,803,50,0.015171268211909245,1.2410871123811555,0.002181613134145033,0.17680192730500507
2023-01-06-15,AIBL,spontaneous,62,803,50,0.02516115152975846,2.0583105156456,0.003646864493276779,0.7227762800213082
2023-01-06-15,OLQDL,spontaneous,62,803,50,0.004087110608493103,0.33434649181768983,0.002769096196757703,0.3957068154272785
2023-01-06-15,OLQDR,spontaneous,62,803,50,0.008086123975251953,0.6614861799703518,0.001775265252487496,0.025390689715655126
2023-01-06-15,CEPDL,spontaneous,62,803,50,-0.0036308731207955365,-0.2970239385375282,0.002506291428985322,0.2977818675464536
2023-01-06-15,RMDR,spontaneous,62,803,50,0.01097591865528486,0.897886122593548,0.002652013920466813,0.35208022561790336
2023-01-06-15,OLLR,spontaneous,62,803,50,-0.002022460098302147,-0.16544755047818377,0.0017855137502382362,0.029209431729373847
2023-01-06-15,RMDL,spontaneous,62,803,50,0.01518645487097412,1.2423294585438018,0.0029869586722082804,0.47688559971844907
2023-01-06-15,AVJL,spontaneous,62,803,50,-0.019494847591246887,-1.5947779556318649,0.0019436092162901726,0.08811814333516686
2023-01-06-15,AVEL,spontaneous,62,803,50,0.009155653243264478,0.7489791286351721,0.002069032490225099,0.13485271237372312
2023-01-06-15,AWAL,spontaneous,62,803,50,-0.00021211610129167257,-0.01735217886629801,0.004669919541014286,1.1039817394126683
2023-01-06-15,URXL,spontaneous,62,803,50,0.0032498806467932254,0.26585681112313686,0.0020574107094458276,0.13052226476906545
2023-01-09-08,IL2DR,spontaneous,42,802,50,-0.010384405311528034,-0.7836118557582624,-0.0048681447871371086,-2.9640029571254654
2023-01-09-08,RMDVR,spontaneous,42,802,50,-0.0021774794422694498,-0.16431356976581196,0.0016593574148769236,0.027284134361650843
2023-01-09-08,IL1DL,spontaneous,42,802,50,-0.016802968076255406,-1.267959464357989,0.000891368380483321,-0.32465380665910043
2023-01-09-08,SMDVL,spontaneous,42,802,50,0.01654380441265284,1.2484028587278844,0.0006981989716941354,-0.41317544037115084
2023-01-09-08,RIAL,spontaneous,42,802,50,0.006148022554058533,0.4639325236546025,0.0016039630524752092,0.001899165339000592
2023-01-09-08,OLLR,spontaneous,42,802,50,0.020606721773215524,1.5549924146236478,0.0007387514339851954,-0.39459190669699323
2023-01-09-08,URYVL,spontaneous,42,802,50,-0.016932967687852706,-1.2777692930227584,0.005189211189475576,1.6448716439508702
2023-01-09-08,RIVL,spontaneous,42,802,50,0.016651580326626877,1.2565356772592915,0.0015145535481442712,-0.039073551005526425
2023-01-09-08,RIBR,spontaneous,42,802,50,0.02632145653315889,1.9862288481085928,0.000875032240776118,-0.3321399908561443
2023-01-09-08,OLQDL,spontaneous,42,802,50,0.014524147020701107,1.0959986112601676,0.00038957872126140625,-0.5546034694580049
2023-01-09-08,IL2R,spontaneous,42,802,50,-0.008401815548638015,-0.6340047481099405,0.003407232421407762,0.8282637101257858
2023-01-09-08,OLQDR,spontaneous,42,802,50,-0.016843957262609312,-1.2710525266394803,0.0036945602122991244,0.9599342764955149
2023-01-09-08,AVDR,spontaneous,42,802,50,-0.013372784193861322,-1.0091162588938343,-0.0024334438334217452,-1.8482791612402594
2023-01-09-08,AVL,spontaneous,42,802,50,0.0030387066298582462,0.22930215740758433,0.0019149985554981672,0.14443400583276658
2023-01-09-08,URYDR,spontaneous,42,802,50,0.006798567173121748,0.5130229107210398,0.00043833204959940416,-0.5322618145322524
2023-01-09-08,AWBR,spontaneous,42,802,50,-0.006542072033042137,-0.49366767306601184,0.0007000806271125285,-0.4123131547082017
2023-01-09-08,SAAVL,spontaneous,42,802,50,-0.011196074727270631,-0.844860791836114,0.0027434311765354696,0.5240707686838185
2023-01-09-08,RMER,spontaneous,42,802,50,0.01723468155496441,1.3005367559850274,0.0008263652509372235,-0.35444208038155306
2023-01-09-08,AWCL,spontaneous,42,802,50,-0.00015576946344835358,-0.011754433177577104,0.006927167629238573,2.4413059465277294
2023-01-09-08,CEPVR,spontaneous,42,802,50,0.005326340248317414,0.40192801043219045,0.0009862472517831046,-0.28117470329145366
2023-01-09-08,AVJR,spontaneous,42,802,50,-0.017307324119190143,-1.3060183962766263,0.002977300892497506,0.6312436873281276
2023-01-09-08,RIMR,spontaneous,42,802,50,0.008505219256469377,0.6418076380160256,0.0010417075355736766,-0.2557595251944224
2023-01-09-08,CEPVL,spontaneous,42,802,50,0.00948706988808733,0.7158985245365511,0.0012963345426390649,-0.13907438962393007
2023-01-09-08,RMEL,spontaneous,42,802,50,-0.001971606452988656,-0.14877830218513186,0.0024812972807315764,0.40394553325801075
2023-01-09-08,AVAL,spontaneous,42,802,50,0.022588222002886786,1.7045173056094025,0.00021980696268943567,-0.632402917730686
2023-01-09-08,CEPDR,spontaneous,42,802,50,-0.01575569673839075,-1.188931902169567,0.004282762277156829,1.229483207976846
2023-01-09-08,AVJL,spontaneous,42,802,50,-0.01699644984836314,-1.282559685164897,0.0011401308317468652,-0.2106561569789919
2023-01-09-08,IL2DL,spontaneous,42,802,50,-0.003906540639532354,-0.2947892987902424,0.0025056875303564427,0.4151225863792644
2023-01-09-08,URXL,spontaneous,42,802,50,-0.009027364904694503,-0.6812089814831929,-0.0026421182512354363,-1.9439061059752742
2023-01-09-08,URBL,spontaneous,42,802,50,-0.01011427662458983,-0.7632278245773724,0.0022379339067192874,0.29242205970037655
2023-01-09-08,AWBL,spontaneous,42,802,50,0.0036546458656570024,0.27578120682053214,0.0012413294059620595,-0.164280992427778
2023-01-09-08,RIH,spontaneous,42,802,50,-0.0034797491915850073,-0.26258342579946975,0.0008512090415999939,-0.3430571879658563
2023-01-09-08,AVDL,spontaneous,42,802,50,-0.0018525620122189718,-0.13979515559649872,0.00011184709966733764,-0.6818765042056285
2023-01-09-08,AWAR,spontaneous,42,802,50,-0.008971985093231867,-0.677029996213463,0.006997448003602522,2.4735125655549735
2023-01-09-08,AVER,spontaneous,42,802,50,0.031233287615857228,2.356877812051815,-0.0006821194487244038,-1.0457188766438956
2023-01-09-08,CEPDL,spontaneous,42,802,50,-0.012550764421206666,-0.9470862802676324,0.0024404584851038763,0.3852307847351642
2023-01-09-08,RIVR,spontaneous,42,802,50,0.011983345300242813,0.9042685803577876,0.0007313187194592501,-0.3979980155466094
2023-01-09-08,IL1DR,spontaneous,42,802,50,0.009984974016004478,0.7534705920707144,0.0008643236486886913,-0.3370473003120089
2023-01-09-08,AVBR,spontaneous,42,802,50,-0.013232668461413017,-0.9985430632383395,0.0023358030506482404,0.3372714826234731
2023-01-09-08,IL2L,spontaneous,42,802,50,-0.008866720263944326,-0.6690866652523232,0.0031848352857222102,0.7263482054546976
2023-01-09-08,URXR,spontaneous,42,802,50,-0.01275681836717029,-0.962635202920297,0.004761914368721909,1.4490590000639703
2023-01-09-08,OLLL,spontaneous,42,802,50,0.008970028713414284,0.676882366919976,0.0009163347192551535,-0.3132127554608589
2023-01-09-15,ASEL,spontaneous,83,803,50,0.010552588125406758,0.8047506249105806,-0.00033253330016563994,-1.0383270691776987
2023-01-09-15,AIBL,spontaneous,83,803,50,0.0236203852818738,1.8013135346817037,0.0004043764509265858,-0.6457435629299249
2023-01-09-15,AINL,spontaneous,83,803,50,-0.0005527130131542312,-0.04215043148146488,0.0035744262362213367,1.0430782471308615
2023-01-09-15,AIZR,spontaneous,83,803,50,-0.004614174887536446,-0.35188146074340715,0.005014008797476442,1.8100057692501197
2023-01-09-15,AWBL,spontaneous,83,803,50,-0.008968945792679171,-0.6839805217139062,0.0035700052574810337,1.040723001685483
2023-01-09-15,AVJR,spontaneous,83,803,50,-0.007649863432988701,-0.5833860191469341,0.0003420416824883503,-0.678951974025523
2023-01-09-15,RMDVL,spontaneous,83,803,50,0.0009716013646770915,0.07409526422293901,0.002181750076379931,0.3011397816839599
2023-01-09-15,URBR,spontaneous,83,803,50,-0.012174055995571923,-0.9284053403491733,0.0033046938862816857,0.8993802277590062
2023-01-09-15,CEPVR,spontaneous,83,803,50,-0.012879591993613115,-0.982210201163702,0.00259562161127833,0.5216269418358502
2023-01-09-15,RIBR,spontaneous,83,803,50,0.03568272259836719,2.721199100001832,-0.0005291845534350887,-1.1430916463896472
2023-01-09-15,OLLR,spontaneous,83,803,50,0.025485342688250038,1.9435369987624684,-0.00029876653782447956,-1.0203380631496473
2023-01-09-15,AWCL,spontaneous,83,803,50,0.014619202319524691,1.1148745750823303,0.0018783479239154138,0.13950441094677046
2023-01-09-15,SAAVL,spontaneous,83,803,50,0.008164990836839926,0.6226701355391732,0.0018451818147387973,0.12183539868325506
2023-01-09-15,ADEL,spontaneous,83,803,50,0.005423754874621185,0.41362081726704014,0.00486405441381215,1.73011862210775
2023-01-09-15,RMDVR,spontaneous,83,803,50,-0.005427979884714448,-0.41394302064240174,0.004167935128769938,1.3592659508226836
2023-01-09-15,URYVR,spontaneous,83,803,50,-0.0089978760444633,-0.6861867708279074,0.00304060228514253,0.7586872777849696
2023-01-09-15,IL1L,spontaneous,83,803,50,-0.006142589484093879,-0.46843984311224773,0.002440077208957227,0.43876175142423557
2023-01-09-15,ADAL,spontaneous,83,803,50,-0.01063420320175978,-0.8109746699426318,0.005365829462391445,1.9974357632189053
2023-01-09-15,AWAR,spontaneous,83,803,50,0.002144608783502893,0.1635499498513923,-0.002793783524679303,-2.34954087990629
2023-01-09-15,OLLL,spontaneous,83,803,50,0.025085457460278404,1.9130413626892775,0.0014417867120482797,-0.0930705156199529
2023-01-09-15,OLQVR,spontaneous,83,803,50,0.0025670816778804993,0.19576814331424533,0.0011422774137594919,-0.2526319955728855
2023-01-09-15,RIVR,spontaneous,83,803,50,-0.000420162430360723,-0.03204199523173437,-0.0003011673951255024,-1.021617103053569
2023-01-09-15,URYVL,spontaneous,83,803,50,0.004744235658939864,0.36180002155705765,0.0019338609631588692,0.1690785936148167
2023-01-09-15,IL2DR,spontaneous,83,803,50,-0.013339425109352777,-1.0172775214123835,-0.002356705959616768,-2.1166908697928872
2023-01-09-15,URYDR,spontaneous,83,803,50,-0.012480134557234387,-0.951747188893092,0.0023843955592568367,0.4090977427167381
2023-01-09-15,ASGR,spontaneous,83,803,50,-0.003108166619074827,-0.23703180672848054,0.0021555279997170222,0.2871701540841558
2023-01-09-15,ASER,spontaneous,83,803,50,0.0094261549390098,0.7188477355056151,0.0010263858201196496,-0.31437243001324544
2023-01-09-15,FLPR,spontaneous,83,803,50,-0.018239040952435157,-1.3909269868026894,0.000611100935669462,-0.535612542235281
2023-01-09-15,CEPDR,spontaneous,83,803,50,0.0029908428203319314,0.22808457982706207,0.0006538518324985451,-0.5128373015120816
2023-01-09-15,AWBR,spontaneous,83,803,50,-0.008015088061576256,-0.6112384042296922,0.003156663481142163,0.8205180666940767
2023-01-09-15,AQR,spontaneous,83,803,50,-0.01022493909140771,-0.7797637911851889,0.003126292164666115,0.8043379606582216
2023-01-09-15,AVER,spontaneous,83,803,50,-0.009680844588864177,-0.738270615697925,0.001430823785711155,-0.09891093780704634
2023-01-09-15,IL2VR,spontaneous,83,803,50,-0.010223298449612315,-0.7796386742475799,0.0031117846242340744,0.79660917014975
2023-01-09-15,RICL,spontaneous,83,803,50,0.009984781262158444,0.7614491217535071,0.002274858096321501,0.35074242688477564
2023-01-09-15,CEPDL,spontaneous,83,803,50,9.842725087826652e-05,0.007506157798560184,-0.0022412477764144722,-2.055181331726153
2023-01-09-15,RMDDL,spontaneous,83,803,50,-0.021541193372518135,-1.6427523392215617,0.0021058711834217848,0.2607158331562649
2023-01-09-15,RMER,spontaneous,83,803,50,0.0235218555763176,1.793799563589844,0.0007845440911048941,-0.44321191652148456
2023-01-09-15,AINR,spontaneous,83,803,50,-0.011520228143935014,-0.8785437930267752,0.0037654163034187495,1.1448268671317854
2023-01-09-15,AVAR,spontaneous,83,803,50,0.016477081293922526,1.256558231061963,0.0012191809934202678,-0.21166215238451128
2023-01-09-15,RIBL,spontaneous,83,803,50,0.03132544428718195,2.388908821809962,-0.00019391318787483853,-0.9644781756884712
2023-01-09-15,OLQDR,spontaneous,83,803,50,-0.020348810528139007,-1.551820064812361,0.0020933714268355054,0.25405667542275423
2023-01-09-15,AVDL,spontaneous,83,803,50,0.008122016476572281,0.6193928690648705,0.0008995898250175387,-0.38192210792371245
2023-01-09-15,ASIL,spontaneous,83,803,50,0.010237657968356545,0.7807337451008631,0.004884848812026086,1.7411966920464903
2023-01-09-15,AWCR,spontaneous,83,803,50,-0.008056545155505484,-0.614399962498625,0.004004217782063443,1.2720466815589033
2023-01-09-15,AUAR,spontaneous,83,803,50,0.006479018648930767,0.4940962581474166,0.0010118128274606974,-0.3221360897369699
2023-01-09-15,CEPVL,spontaneous,83,803,50,-0.011280990114617464,-0.8602992684317008,0.0015337886482343999,-0.04405712878934399
2023-01-09-15,SMDVL,spontaneous,83,803,50,0.002123578502022188,0.16194616014951851,0.0032902792946515615,0.8917009550734482
2023-01-09-15,AUAL,spontaneous,83,803,50,-0.012786248645991094,-0.975091746767741,0.0050203722716876615,1.813395865546247
2023-01-09-15,ASIR,spontaneous,83,803,50,0.00022035296346864316,0.01680433112189278,0.0027769822805992104,0.6182455675928104
2023-01-09-15,AIBR,spontaneous,83,803,50,0.019755180279893383,1.5065492452215439,0.00011970260904776035,-0.7974015574349085
2023-01-09-15,OLQVL,spontaneous,83,803,50,-0.004999276194546023,-0.38124966063777127,0.002413647763712679,0.4246816496656287
2023-01-09-15,RIVL,spontaneous,83,803,50,0.0044867325124872855,0.3421625813801564,-0.0005782646128930864,-1.1692387041539276
2023-01-09-15,IL2DL,spontaneous,83,803,50,-0.012301855876420012,-0.9381514834520561,-0.00023896352801158334,-0.9884784287212536
2023-01-09-15,OLQDL,spontaneous,83,803,50,0.010530113341178409,0.8030366760254773,-0.0030978631178005867,-2.5115371524064343
2023-01-09-15,URBL,spontaneous,83,803,50,-0.0014238380777922548,-0.1085832754256795,-0.0018783488372387657,-1.861849464772249
2023-01-09-15,SAAVR,spontaneous,83,803,50,-0.006527905114068852,-0.49782438748422103,0.0018453689203186188,0.12193507786982576
2023-01-09-15,AVAL,spontaneous,83,803,50,0.009822491446365393,0.7490727426961612,0.0009620404512890039,-0.3486519743792958
2023-01-09-15,IL1R,spontaneous,83,803,50,0.01665998221463072,1.2705064330089584,0.0005219945379533875,-0.5830833512354825
2023-01-09-15,AVDR,spontaneous,83,803,50,-0.017707780929504882,-1.3504125812026255,-0.001552615090298644,-1.6883170935593
2023-01-09-15,ASGL,spontaneous,83,803,50,0.001802040593744783,0.13742536681013967,0.0013128785286490117,-0.1617454470452831
2023-01-09-15,SMDVR,spontaneous,83,803,50,-0.011414858974769376,-0.8705082377938179,0.002021417843705961,0.21572390820096196
2023-01-09-15,ADLL,spontaneous,83,803,50,-0.006037409949048859,-0.4604187495616055,0.0013779782690861875,-0.12706401649185842
2023-01-09-15,RMEL,spontaneous,83,803,50,0.02083178277213262,1.5886519974671138,0.0005218830225405779,-0.5831427602902503
2023-01-09-15,AVHL,spontaneous,83,803,50,-0.010181247372960773,-0.7764318182790413,0.0009037435610562646,-0.3797092341549859
2023-01-09-15,RID,spontaneous,83,803,50,0.02981173757667987,2.273472077124076,-0.00014543043386602153,-0.9386493282168252
2023-01-09-15,RIH,spontaneous,83,803,50,-0.004842922892515869,-0.3693260058887853,0.002201979095189189,0.31191664970656363
2023-01-09-15,RIML,spontaneous,83,803,50,0.008336711009697842,0.6357656827902257,0.00069890403294542,-0.488836057412113
2023-01-09-15,RMDDR,spontaneous,83,803,50,-0.01460862713235332,-1.114068101032214,0.003922514738909704,1.228519957825275
2023-01-09-15,URXL,spontaneous,83,803,50,-0.005404945709352593,-0.4121864120458696,-0.0009281157134396557,-1.3556194265064883
2023-01-09-15,ADER,spontaneous,83,803,50,-0.021185110298497446,-1.6155970979733694,0.003847773216981044,1.1887019357437951
2023-01-09-15,URYDL,spontaneous,83,803,50,0.000438023245902675,0.033404078381193456,0.0018959895600761964,0.14890286899361038
2023-01-09-15,RIAL,spontaneous,83,803,50,-0.007552626331273066,-0.5759706232800424,0.0007851652892507833,-0.4428809775620987
2023-01-09-15,RIMR,spontaneous,83,803,50,0.013815391587166706,1.0535751875304271,0.00037231211210382126,-0.6628256147577097
2023-01-09-15,URADR,spontaneous,83,803,50,-0.019327837339587126,-1.4739596573237097,0.0019628560966618662,0.18452554781491695
2023-01-09-15,AVL,spontaneous,83,803,50,-0.010377413466757043,-0.7913916352161523,0.005417411721620581,2.0249158503779383
2023-01-09-15,RICR,spontaneous,83,803,50,0.0035757054476409835,0.2726867721253293,0.0020643563432799976,0.23859909297197213
2023-01-09-15,ADLR,spontaneous,83,803,50,-0.0012767648082492745,-0.09736732497202778,0.0006460550724624923,-0.5169909707881218
2023-01-09-15,IL1DL,spontaneous,83,803,50,-0.02224930211505631,-1.6967534000314923,0.0012421242262932912,-0.19943930583837635
2023-01-09-15,URXR,spontaneous,83,803,50,-0.006133376273875844,-0.4677372347480925,0.0037590741978986986,1.1414481548561441
2023-01-09-15,RMEV,spontaneous,83,803,50,0.007210636754201001,0.549890165804494,0.0010447071194051591,-0.30461188619921736
2023-01-09-15,IL1DR,spontaneous,83,803,50,-0.008814155670024304,-0.6721760765430976,0.0036444680522128158,1.0803925338059133
2023-01-09-15,FLPL,spontaneous,83,803,50,0.004334820740551592,0.3305776420322265,0.0034999698359993586,1.0034121216407221
2023-01-09-15,SMBVR,spontaneous,83,803,50,0.010193830896266213,0.7773914499943405,0.00020019612610122075,-0.7545192002558574
2023-01-09-22,AVDR,spontaneous,81,802,50,-0.010303526886573844,-1.0240538811346342,-0.0005786313234218729,-0.962843344813714
2023-01-09-22,URYVL,spontaneous,81,802,50,0.012562665432611858,1.2485866670009667,0.00230725304330207,0.6244676057852822
2023-01-09-22,AIYR,spontaneous,81,802,50,-0.012308684540056587,-1.2233438427119185,0.0017980134759077383,0.3443726889120448
2023-01-09-22,OLQDL,spontaneous,81,802,50,0.011903947554214107,1.1831175701206558,0.0014292018519478083,0.14151676849817052
2023-01-09-22,AIZL,spontaneous,81,802,50,0.0014235193517884881,0.14148170166555443,0.001707699683076482,0.29469776984592844
2023-01-09-22,RMDL,spontaneous,81,802,50,0.007854718396309574,0.7806700508970211,0.00034837709648992285,-0.452964767144347
2023-01-09-22,URYDL,spontaneous,81,802,50,0.008897904005153579,0.8843508859392953,0.001409610626646047,0.13074108849667435
2023-01-09-22,CEPVL,spontaneous,81,802,50,-0.013149147083650998,-1.3068763009847906,0.002705081260100763,0.8432834018245013
2023-01-09-22,OLLR,spontaneous,81,802,50,0.004696030563100068,0.466732253626271,0.0012705669579167105,0.0542634788840341
2023-01-09-22,IL2DR,spontaneous,81,802,50,-0.004959712005670874,-0.49293920272441644,-0.00454726149365656,-3.1456924571093037
2023-01-09-22,BAGL,spontaneous,81,802,50,0.013165257418853476,1.3084774858481965,0.001118972496707854,-0.02911739080761366
2023-01-09-22,URBL,spontaneous,81,802,50,-0.009706481600238598,-0.9647143414395954,0.002543664146949272,0.7544998198231547
2023-01-09-22,RMDVL,spontaneous,81,802,50,-0.003636744707389222,-0.3614512363868991,0.002611475172213316,0.7917976354300746
2023-01-09-22,SMDVR,spontaneous,81,802,50,-0.0037079374364223814,-0.3685269873678543,-0.0007235844968695683,-1.0425713346772845
2023-01-09-22,AUAR,spontaneous,81,802,50,-0.007108720977788058,-0.7065263562026499,0.0008299342034813472,-0.18809591859308444
2023-01-09-22,AWCL,spontaneous,81,802,50,-0.0003829146640469849,-0.038057380950948384,0.0011327418594075237,-0.02154388562910708
2023-01-09-22,CEPVR,spontaneous,81,802,50,-0.008972348918352979,-0.8917498671941427,-0.0009506742625548783,-1.1674765720449374
2023-01-09-22,AVAL,spontaneous,81,802,50,0.013727955927690428,1.3644033448503232,0.0008139055651884178,-0.19691208371006708
2023-01-09-22,IL1DR,spontaneous,81,802,50,-0.0022313121750938193,-0.2217671597387948,0.0019165977713422762,0.4095971147007979
2023-01-09-22,RIVL,spontaneous,81,802,50,0.005920650165161629,0.5884455727848628,-0.0006869242422659868,-1.0224072476282697
2023-01-09-22,RIAR,spontaneous,81,802,50,-0.008990703486570013,-0.8935741034023965,-0.00013871193196890336,-0.7208763154046866
2023-01-09-22,RMDDR,spontaneous,81,802,50,-0.009180601025659135,-0.912447768125447,0.001464518511402042,0.16094184350695143
2023-01-09-22,RMER,spontaneous,81,802,50,0.003747227672369885,0.372431991844056,0.002735247027696375,0.8598753532518882
2023-01-09-22,IL1VR,spontaneous,81,802,50,0.013678563145651818,1.3594942617078718,0.0008084041592022823,-0.19993799911616383
2023-01-09-22,ASEL,spontaneous,81,802,50,-0.0023552464449990928,-0.23408482256427462,-0.001873295797858102,-1.674942249856468
2023-01-09-22,OLQVL,spontaneous,81,802,50,-0.0005416303286257141,-0.053831920494345105,0.0014601011059592046,0.1585121564018471
2023-01-09-22,FLPL,spontaneous,81,802,50,-0.00950137898095027,-0.9443294639481045,0.0035297019102132256,1.2968460611972579
2023-01-09-22,IL1VL,spontaneous,81,802,50,-0.006703480058939265,-0.6662499983777941,0.002411371485986476,0.6817354388758661
2023-01-09-22,ASGR,spontaneous,81,802,50,-0.0011616506769667912,-0.11545492115138108,0.001861566652393293,0.37932857770096023
2023-01-09-22,URYDR,spontaneous,81,802,50,-0.0033992205265629015,-0.33784402286514154,0.0013788441481517426,0.1138187305572893
2023-01-09-22,AVDL,spontaneous,81,802,50,-0.012565441185371468,-1.248862545388808,0.0013047374945765213,0.07305815674894613
2023-01-09-22,SMDDL,spontaneous,81,802,50,-0.007775866733674719,-0.7728330886564158,0.0009889978446120772,-0.10060680699864585
2023-01-09-22,IL2DL,spontaneous,81,802,50,-0.008499734531132497,-0.8447773496434912,-0.002295440788293852,-1.9071328995531651
2023-01-09-22,RIH,spontaneous,81,802,50,-0.006163100903214586,-0.6125424302997993,0.0018526731886806616,0.37443694292079055
2023-01-09-22,RMEV,spontaneous,81,802,50,0.01231254248886129,1.2237272791303573,0.0016425635274880707,0.2588712016585221
2023-01-09-22,AVER,spontaneous,81,802,50,0.01968086253709848,1.9560548428766873,0.0009072108613617738,-0.1455917605285188
2023-01-09-22,CEPDR,spontaneous,81,802,50,-0.01011139036435178,-1.0049576868455112,0.0009245519930120807,-0.13605369016031543
2023-01-09-22,ADLL,spontaneous,81,802,50,0.0030552343519084533,0.30365569287974964,0.006410722046260402,2.881481559269986
2023-01-09-22,RIBL,spontaneous,81,802,50,0.024675352093668074,2.452450540291344,0.0005677558491978715,-0.3323007861070963
2023-01-09-22,CEPDL,spontaneous,81,802,50,0.0004209095943941865,0.04183364672031244,0.0022666247020804594,0.6021209685917263
2023-01-09-22,ADEL,spontaneous,81,802,50,0.00037755642735304296,0.037524832907654564,0.004464263414035748,1.810879030130714
2023-01-09-22,SMDVL,spontaneous,81,802,50,0.006095573416972056,0.6058309629419533,0.0018900198604143432,0.3949785771230626
2023-01-09-22,AVJL,spontaneous,81,802,50,-0.013090661738520804,-1.3010635200477974,0.001121275433834426,-0.027850715897940036
2023-01-09-22,IL2VL,spontaneous,81,802,50,-0.011795091230246574,-1.172298484357871,-0.0015791588704096688,-1.5131593415397182
2023-01-09-22,AVJR,spontaneous,81,802,50,-0.00978940607576515,-0.9729560951554687,-0.0020412186002053416,-1.7673041289720983
2023-01-09-22,RID,spontaneous,81,802,50,0.0077546305923360094,0.7707224567147875,0.003009794106725883,1.0108833388882694
2023-01-09-22,AVKR,spontaneous,81,802,50,-0.00372202455911238,-0.36992708782117684,4.3364210394151726e-05,-0.6207297336676695
2023-01-09-22,RMDR,spontaneous,81,802,50,-0.012265692869262834,-1.2190709575321679,0.0015708659864849912,0.21943570199766718
2023-01-09-22,IL2R,spontaneous,81,802,50,-0.007388494255920042,-0.7343326515093715,-0.0032101915494701567,-2.410269448275046
2023-01-09-22,URXL,spontaneous,81,802,50,-0.010124546007756691,-1.0062652088072561,-0.0024589227792251355,-1.997052217673847
2023-01-09-22,AINR,spontaneous,81,802,50,0.0036255058857403598,0.36033422479896454,0.0007076038246557584,-0.2553807870166969
2023-01-09-22,ASHL,spontaneous,81,802,50,0.004073748622777878,0.4048844763397084,0.002839559695012738,0.9172500149073086
2023-01-09-22,AIZR,spontaneous,81,802,50,-0.0022392754001910207,-0.2225586141268805,0.0018430327582733047,0.3691344571626878
2023-01-09-22,ADLR,spontaneous,81,802,50,-0.00040597174873959754,-0.040348994039073334,0.004687070236672276,1.9334285381834602
2023-01-09-22,OLQVR,spontaneous,81,802,50,0.0043159578365113025,0.42895732907263884,0.0005936374804867465,-0.3180652203173161
