uid,neuron,phase,n_neurons_recording,n_time,n_windows,FCS,FCS_z,FCV,FCV_z,Metastability,Metastability_z
2023-01-10-14,ADAR,spontaneous,75,803,50,0.1948475956308112,-2.0137910907358965,0.22866504657953554,-1.9549487473590903,0.023349687692457644,-1.927094012981138
2023-01-10-14,AVAL,spontaneous,75,803,50,0.46329924044747817,1.8317261356945704,0.3078057318721443,0.16030186606446242,0.03435745318181895,0.4428971036631732
2023-01-10-14,RMDVL,spontaneous,75,803,50,0.27465929157977736,-0.8705041801565913,0.307708148551556,0.15769368573381312,0.0241983809277993,-1.744368878578538
2023-01-10-14,IL2VL,spontaneous,75,803,50,0.20516097671000827,-1.8660539270098946,0.22663955457262147,-2.009085544308328,0.03755382989498122,1.1310825871715842
2023-01-10-14,OLQDL,spontaneous,75,803,50,0.3677306464096584,0.4627247465275976,0.325810557606364,0.6415299289512184,0.027798281840946994,-0.9693039307282725
2023-01-10-14,ASGL,spontaneous,75,803,50,0.35326534362385764,0.2555121176524108,0.2769040711673491,-0.6656292782003339,0.03235837976029597,0.012493107946862965
2023-01-10-14,RMDVR,spontaneous,75,803,50,0.2419780116790877,-1.3386571129714593,0.250399702604257,-1.3740307995442556,0.027746722711069847,-0.9804047013532323
2023-01-10-14,IL1R,spontaneous,75,803,50,0.4222762475547009,1.244079798281944,0.303837419316333,0.054237892308095406,0.03287614997092752,0.12396993772178773
2023-01-10-14,OLQDR,spontaneous,75,803,50,0.34410474508564437,0.12428833801354679,0.3203590979365559,0.4958248043622573,0.025766577220001932,-1.4067334806163647
2023-01-10-14,AIYR,spontaneous,75,803,50,0.3997601150772415,0.921540611108058,0.29578936730985694,-0.1608682428058631,0.036568853710987136,0.9190154961322353
2023-01-10-14,IL2DR,spontaneous,75,803,50,0.2190343843654885,-1.667320079933353,0.24113162103934274,-1.6217455513556769,0.03395291605917681,0.35579955530594004
2023-01-10-14,URYVL,spontaneous,75,803,50,0.393154444713,0.8269156770900157,0.3063183180156672,0.12054667490463036,0.032638426728753625,0.07278770889282825
2023-01-10-14,AWBL,spontaneous,75,803,50,0.3515973942565625,0.2316190696916592,0.3357659267459728,0.9076143152761121,0.03193978190613712,-0.07763174043963897
2023-01-10-14,ADEL,spontaneous,75,803,50,0.32456616858547316,-0.1555979430433277,0.33124655021872684,0.7868216542547427,0.021873143771150926,-2.2449964955707378
2023-01-10-14,CEPVR,spontaneous,75,803,50,0.3124401198983461,-0.32930121517908706,0.27742876649838655,-0.6516053647513425,0.03442064705529431,0.45650285488558884
2023-01-10-14,OLLL,spontaneous,75,803,50,0.359833502995784,0.34959971405336715,0.3259444032648678,0.645107319141958,0.03145348467917651,-0.18233238191490278
2023-01-10-14,ASIR,spontaneous,75,803,50,0.32034631229213695,-0.21604655784011034,0.3607081592389736,1.5742634905505677,0.036735638490046,0.9549245500762908
2023-01-10-14,AVER,spontaneous,75,803,50,0.4260076653911577,1.2975316278615467,0.28673232047822916,-0.402942515925605,0.037154893278087596,1.0451908374739918
2023-01-10-14,CEPVL,spontaneous,75,803,50,0.28580255455679454,-0.7108791208054781,0.28159511289824324,-0.5402483965187848,0.03060307718415851,-0.3654265994169275
2023-01-10-14,URADL,spontaneous,75,803,50,0.32028933685274324,-0.21686271984880862,0.32249918068921873,0.5530243514550084,0.03233828925734085,0.008167587605920545
2023-01-10-14,AWAL,spontaneous,75,803,50,0.38754431487645064,0.7465516661200123,0.3399457930708656,1.019332640371077,0.03695022278384911,1.0011249229472678
2023-01-10-14,BAGL,spontaneous,75,803,50,0.42701468096365597,1.3119569286786472,0.34339597287622575,1.1115481035393147,0.03184889788195951,-0.09719922942311887
2023-01-10-14,IL2R,spontaneous,75,803,50,0.33442541242960205,-0.014366206251144339,0.31440576797104314,0.33670582763234724,0.03434342683768533,0.43987720729748353
2023-01-10-14,ADER,spontaneous,75,803,50,0.1936032938823529,-2.0316154695428943,0.2136977318167252,-2.3549910469207145,0.03514061979863014,0.611514242762726
2023-01-10-14,RIBL,spontaneous,75,803,50,0.413106979243156,1.1127318258383803,0.2860856827331992,-0.42022567289828344,0.03938358099036065,1.5250311906288934
2023-01-10-14,RMDDL,spontaneous,75,803,50,0.4120458659989854,1.0975315864714799,0.3102972300036788,0.22689394738883625,0.034505184160092815,0.4747038410523928
2023-01-10-14,AVJL,spontaneous,75,803,50,0.25836987318962307,-1.1038469077478155,0.2881990527736834,-0.36374009587810663,0.033302359820665116,0.21573366203810393
2023-01-10-14,RMER,spontaneous,75,803,50,0.4316732496813719,1.3786900130176203,0.31176365463239775,0.2660881442038949,0.03653182792545683,0.9110437799035052
2023-01-10-14,AVJR,spontaneous,75,803,50,0.19378272648831432,-2.029045132610598,0.2111601437933716,-2.4228150062807963,0.03429690828330299,0.4298616813715525
2023-01-10-14,AVAR,spontaneous,75,803,50,0.4613412919213152,1.8036789065894334,0.3033142549450177,0.04025489793226258,0.03256993094224304,0.05804044654293994
2023-01-10-14,RID,spontaneous,75,803,50,0.4284951276019901,1.333164036775947,0.30934369476554074,0.20140811807190337,0.03773081594399515,1.1691879923365451
2023-01-10-14,URYDL,spontaneous,75,803,50,0.3379028101386373,0.03544683476179987,0.32143154027136367,0.5244887500707907,0.029730837065878948,-0.5532214188015918
2023-01-10-14,RMEL,spontaneous,75,803,50,0.38935822564564104,0.772535582571309,0.3589731212430985,1.527889869049583,0.02864343757499752,-0.7873404265260253
2023-01-10-14,FLPL,spontaneous,75,803,50,0.26492487718972535,-1.0099477594713027,0.2573856579388707,-1.1873120940863022,0.021481203265492844,-2.3293819703122267
2023-01-10-14,AQR,spontaneous,75,803,50,0.3403353500298843,0.07029249220658067,0.2833226517853655,-0.4940752091476156,0.03683358693560903,0.9760130213103353
2023-01-10-14,AIZR,spontaneous,75,803,50,0.2601266998211017,-1.078680710387331,0.2799129090705351,-0.5852098808085268,0.04026851534384479,1.7155591010025073
2023-01-10-14,OLLR,spontaneous,75,803,50,0.3408305850223878,0.07738663646523807,0.3211555586382028,0.5171123883842722,0.029880766900755057,-0.5209412637492566
2023-01-10-14,IL1DL,spontaneous,75,803,50,0.3350921203395695,-0.0048157460387359035,0.2884282252768021,-0.3576148358300117,0.02465579788040292,-1.645886210563779
2023-01-10-14,CEPDL,spontaneous,75,803,50,0.3169387729246525,-0.2648588917945189,0.28882865739424785,-0.34691219560229725,0.03164377983361837,-0.1413615031290541
2023-01-10-14,AVBL,spontaneous,75,803,50,0.4065137533712511,1.0182851567353752,0.2924350749950618,-0.2505208513249738,0.0391194839489209,1.468170636799946
2023-01-10-14,AIML,spontaneous,75,803,50,0.39280704445843556,0.8219392364937729,0.34377986190720555,1.1218085846719241,0.03811750877794505,1.252443634202918
2023-01-10-14,SMDVL,spontaneous,75,803,50,0.3393225769492516,0.055784716213262336,0.3331021407398335,0.836417370712361,0.03272547932598668,0.09153028496992079
2023-01-10-14,AINL,spontaneous,75,803,50,0.34467957036136937,0.1325225974888342,0.32966480553726446,0.7445452145780797,0.028239363993674237,-0.8743381736285026
2023-01-10-14,AIMR,spontaneous,75,803,50,0.3773576761498112,0.6006300617675118,0.3200585259957909,0.48779119965273937,0.03827566879842778,1.2864957625767124
2023-01-10-14,URXL,spontaneous,75,803,50,0.4193483208803347,1.2021378222076686,0.30468018733752883,0.0767631657147776,0.03834806609963335,1.3020830278479474
2023-01-10-14,RICR,spontaneous,75,803,50,0.33836748203180056,0.042103168609251666,0.33649018472257947,0.9269720845907188,0.031868250524486615,-0.09303257171977748
2023-01-10-14,ASER,spontaneous,75,803,50,0.3053783279597318,-0.43046000140278395,0.3413500865873673,1.0568662137944604,0.02914839155663159,-0.6786229532165207
2023-01-10-14,AIBR,spontaneous,75,803,50,0.4368575500569449,1.452954100372611,0.3199829549251726,0.4857713567250293,0.02985647073508502,-0.5261722706109269
2023-01-10-14,RIVR,spontaneous,75,803,50,0.3727999744294668,0.5353418774075847,0.38461623822979996,2.2132720935737122,0.026145258946672006,-1.325202644125436
2023-01-10-14,RICL,spontaneous,75,803,50,0.368259728958406,0.4703037503992333,0.3539638294151986,1.3940028857285982,0.03383295340864495,0.3299713873308511
2023-01-10-14,AWCL,spontaneous,75,803,50,0.35437395005581335,0.2713926876311446,0.329278066535567,0.7342085602068074,0.03553700288842878,0.696856213621274
2023-01-10-14,URYVR,spontaneous,75,803,50,0.3081495090553749,-0.39076337503965713,0.29026569236462885,-0.30850351754535604,0.03271015098313325,0.08823006600807852
2023-01-10-14,RIVL,spontaneous,75,803,50,0.35421508550497366,0.26911698405949996,0.34354216464396425,1.1154554771644356,0.02312826805262446,-1.974766047778972
2023-01-10-14,RMDDR,spontaneous,75,803,50,0.267074637135875,-0.9791528693477783,0.25986230512262787,-1.1211169448364973,0.033383574549065015,0.23321933476927412
2023-01-10-14,SMDVR,spontaneous,75,803,50,0.303945118477594,-0.45099044649060743,0.31919747464669523,0.46477725445338136,0.03213095080754935,-0.0364727424065207
2023-01-10-14,AWBR,spontaneous,75,803,50,0.24791481913584482,-1.253613509083125,0.2594561650937761,-1.1319721445607378,0.03582031849718017,0.7578545585257335
2023-01-10-14,URXR,spontaneous,75,803,50,0.4024609774161249,0.9602299350549699,0.3015106832761453,-0.007950472855599374,0.03750146786835898,1.11980895147648
2023-01-10-14,FLPR,spontaneous,75,803,50,0.2025934449763386,-1.9028333161545445,0.21993705074752617,-2.188228235265423,0.03356044907988588,0.27130072987268733
2023-01-13-07,CEPDL,spontaneous,66,802,50,0.34048806028421186,0.6389047488643306,0.254386737582294,-0.3218115697912776,0.0317796716691039,-0.21091303013679558
2023-01-13-07,FLPL,spontaneous,66,802,50,0.25843579122807653,-0.6321317257259865,0.24468918713490165,-0.6732678341970042,0.027898353953089542,-0.9936553804766938
2023-01-13-07,URAVL,spontaneous,66,802,50,0.1874191683062567,-1.7322197436954343,0.22223702045991806,-1.4869737973896286,0.03326564756945783,0.0887625836353957
2023-01-13-07,AIBR,spontaneous,66,802,50,0.42181217475960364,1.8986616934439433,0.27268899760851006,0.3414944860927422,0.03799789953096514,1.0431121869846733
2023-01-13-07,RMDVL,spontaneous,66,802,50,0.3387464483809879,0.6119261865522526,0.26843881717241214,0.18746048057509695,0.044231671193546596,2.3002721104093014
2023-01-13-07,RIVL,spontaneous,66,802,50,0.3204202663371078,0.3280431680117433,0.28532006223407574,0.7992664577726967,0.02260466750765397,-2.0612290431959797
2023-01-13-07,URYDR,spontaneous,66,802,50,0.2849344171854408,-0.2216528869836549,0.2606074087240152,-0.09636351943813674,0.02556771034498792,-1.4636744794242162
2023-01-13-07,RICR,spontaneous,66,802,50,0.2188650217578804,-1.2451055277035377,0.23811680869444693,-0.9114623749187876,0.03806639631474983,1.0569258805426975
2023-01-13-07,AWAL,spontaneous,66,802,50,0.303553885834415,0.06677330844728652,0.3193403138541382,2.0322201416326346,0.03600321707194497,0.6408461138638912
2023-01-13-07,AIBL,spontaneous,66,802,50,0.4285907343293652,2.0036654496771282,0.2818821057855418,0.6746688764405753,0.03625980670778346,0.6925923478298454
2023-01-13-07,ASGR,spontaneous,66,802,50,0.3362248371651605,0.5728649897453741,0.24589152157419966,-0.629693121913279,0.03546740324061624,0.5327889517438177
2023-01-13-07,AVJR,spontaneous,66,802,50,0.20758835333007347,-1.4197875572010743,0.23060457593793837,-1.1837188871454165,0.03336190848483729,0.10817544819917631
2023-01-13-07,AINR,spontaneous,66,802,50,0.33604707078110607,0.5701112870057872,0.29574695268150614,1.1771552850493865,0.0331960914438446,0.07473525342782189
2023-01-13-07,URADL,spontaneous,66,802,50,0.2455998015307523,-0.8309685315869291,0.231533374778427,-1.150057585496784,0.037865238144434744,1.0163584674775819
2023-01-13-07,SAADR,spontaneous,66,802,50,0.31775432700301615,0.2867462462854558,0.2867089285865423,0.8496014142799819,0.03573243097466332,0.5862368904676525
2023-01-13-07,SAAVR,spontaneous,66,802,50,0.2385873893507697,-0.9395947982112137,0.23510013942681066,-1.0207917687180323,0.03166793928998044,-0.2334460128615318
2023-01-13-07,AWBR,spontaneous,66,802,50,0.27617050044226626,-0.357410958868624,0.30268014132873555,1.4284262215187775,0.029824744980543615,-0.6051615876903897
2023-01-13-07,IL2L,spontaneous,66,802,50,0.22564107554595061,-1.1401405874587909,0.202703791427344,-2.194892332571465,0.03414248685995281,0.265594087091185
2023-01-13-07,IL2R,spontaneous,66,802,50,0.2444260664269153,-0.8491503581914224,0.24650402854771103,-0.6074947931703079,0.03548099535862235,0.5355300636992508
2023-01-13-07,AIZR,spontaneous,66,802,50,0.252029263105942,-0.7313725025185297,0.2882818371150978,0.9066063825652129,0.027613890794608107,-1.0510228462567217
2023-01-13-07,SAAVL,spontaneous,66,802,50,0.3661022184621377,1.0356826769408392,0.27658133343715086,0.48255957439187097,0.04145724800678844,1.7407563260971068
2023-01-13-07,RMDDR,spontaneous,66,802,50,0.27121551573852715,-0.4341664997200393,0.3153050838460149,1.885976317239409,0.040932851722792485,1.6350017319419026
2023-01-13-07,RMDVR,spontaneous,66,802,50,0.3091035946791765,0.15274146564989194,0.2698795178842979,0.23967400532785593,0.03346018571346835,0.12799494110133436
2023-01-13-07,AVEL,spontaneous,66,802,50,0.3852894568821949,1.3329039501498565,0.2445868696644697,-0.6769759990718898,0.0395423409495414,1.354578496725495
2023-01-13-07,AUAL,spontaneous,66,802,50,0.3314278988207843,0.49855767719693256,0.2590123496660938,-0.1541712618205766,0.03297503125912771,0.03015421646763344
2023-01-13-07,RIVR,spontaneous,66,802,50,0.3221953800996533,0.3555406932440929,0.30729764379754376,1.5957726227956,0.02969722457092296,-0.6308785303490488
2023-01-13-07,SMDDR,spontaneous,66,802,50,0.42053243582839583,1.8788378070575042,0.2624127300800599,-0.03093550199297353,0.03845461301720138,1.1352172435157264
2023-01-13-07,ASER,spontaneous,66,802,50,0.2603140259840766,-0.6030367974542762,0.295896302377884,1.1825679804165148,0.0292720656028501,-0.7166200115383731
2023-01-13-07,CEPVL,spontaneous,66,802,50,0.2918118391571712,-0.11511769572358442,0.2707909751905214,0.27270681930994284,0.02487054508681153,-1.6042712593550994
2023-01-13-07,RMEL,spontaneous,66,802,50,0.3847229278382097,1.3241280919426042,0.2848093985287419,0.7807591079818545,0.03543613067769478,0.5264822380982698
2023-01-13-07,URBR,spontaneous,66,802,50,0.2673493395965106,-0.49405577457156136,0.246089384754474,-0.622522212663577,0.03613662079924022,0.6677495406605034
2023-01-13-07,ASIR,spontaneous,66,802,50,0.26849758209033026,-0.47626884304476985,0.29744816781202255,1.238810309992574,0.03369519643447846,0.1753893719564879
2023-01-13-07,ADER,spontaneous,66,802,50,0.19355237602135336,-1.6372128559908012,0.19899056679601143,-2.3294661164261687,0.033463587688548825,0.12868101479205585
2023-01-13-07,IL1VR,spontaneous,66,802,50,0.31823354733735976,0.29416964275361907,0.2564868935321341,-0.24569822871567304,0.024016468229679008,-1.776512280430106
2023-01-13-07,OLLR,spontaneous,66,802,50,0.3624346671558752,0.9788702141495687,0.27756678068144297,0.5182739137115446,0.02617183710259061,-1.3418407021485088
2023-01-13-07,ADAL,spontaneous,66,802,50,0.268563883702451,-0.4752417932349476,0.29677157677631744,1.2142894622558902,0.025051934206814914,-1.5676906554195549
2023-01-13-07,ADLR,spontaneous,66,802,50,0.2483542188987662,-0.7883010346211164,0.2675072475552883,0.1536987611136377,0.038914073888155154,1.2278763630038578
2023-01-13-07,RMDL,spontaneous,66,802,50,0.2983557381506993,-0.013748965736132568,0.26688789021011144,0.13125216286710373,0.026410462618395875,-1.2937172784149096
2023-01-13-07,ADEL,spontaneous,66,802,50,0.22117832350541525,-1.2092711634419138,0.2485351589074534,-0.5338830607406958,0.029295031227733623,-0.7119885516802472
2023-01-13-07,RMER,spontaneous,66,802,50,0.42476983352171366,1.9444775155933782,0.2553992182943746,-0.2851174901078477,0.029535918622446422,-0.6634089765718296
2023-01-13-07,SMDDL,spontaneous,66,802,50,0.36617628131748425,1.0368299528375409,0.2650417565408273,0.06434503549302388,0.028324789862956563,-0.9076563794205765
2023-01-13-07,AVAL,spontaneous,66,802,50,0.4163102819462919,1.813434233856917,0.28769704576475674,0.8854125166954131,0.04155670704229248,1.7608141530798758
2023-01-13-07,IL1DR,spontaneous,66,802,50,0.3301835201068762,0.47928154075640467,0.25021484212122364,-0.47300839028662955,0.026371174536599123,-1.3016404755701052
2023-01-13-07,IL1R,spontaneous,66,802,50,0.3342778020857241,0.5427043051995583,0.2552464284327455,-0.29065486310719996,0.028011305594337996,-0.9708765100995601
2023-01-13-07,AIZL,spontaneous,66,802,50,0.3071755041368356,0.12287424279525903,0.30832885831892604,1.6331456486387816,0.029696216654304088,-0.6310817961162256
2023-01-13-07,URYVR,spontaneous,66,802,50,0.3187765747500233,0.30258144727940944,0.266959365855711,0.13384256582862317,0.030864883722508726,-0.39539760980058186
2023-01-13-07,ASEL,spontaneous,66,802,50,0.33128398425736116,0.4963283584780271,0.28447311355688404,0.7685715498323922,0.027116120056185605,-1.151407887170959
2023-01-13-07,URBL,spontaneous,66,802,50,0.349595366171571,0.7799821145635677,0.26162362499776376,-0.05953405643740485,0.03310052672348379,0.05546278997651627
2023-01-13-07,AWBL,spontaneous,66,802,50,0.23487147531890948,-0.9971564272224123,0.26438505818513486,0.040545133426507056,0.03614981404573116,0.6704102125050997
2023-01-13-07,RICL,spontaneous,66,802,50,0.2524501384169419,-0.7248529037592378,0.2426968026981395,-0.7454753463108308,0.03268573604394557,-0.02818772646052328
2023-01-13-07,RMGL,spontaneous,66,802,50,0.19693756250325173,-1.5847743854734382,0.2218968715034528,-1.499301393129327,0.03301699824999717,0.038617667149425786
2023-01-13-07,AWAR,spontaneous,66,802,50,0.2924910089053662,-0.10459696872450978,0.29899106494292077,1.2947276125041185,0.0294768939035038,-0.6753124461184409
2023-01-13-07,RIAL,spontaneous,66,802,50,0.2579676064726996,-0.6393841747779936,0.2842024421288127,0.7587619417764834,0.03456970913419198,0.3517516736437537
2023-01-13-07,SAADL,spontaneous,66,802,50,0.31657478248813037,0.2684744285884087,0.24053094554653845,-0.823969814358978,0.033885953017672533,0.2138591049690861
2023-01-13-07,AVAR,spontaneous,66,802,50,0.4285007439909691,2.002271447978237,0.27234171849957867,0.32890848110176035,0.04471341608844754,2.3974252318204057
2023-01-13-07,AUAR,spontaneous,66,802,50,0.22239146172041227,-1.1904789601583494,0.22512879697445384,-1.3821707363683533,0.03720581770790392,0.8833736566174366
2023-01-13-07,AWCL,spontaneous,66,802,50,0.2929118896770638,-0.09807728537589547,0.2867360382429319,0.8505839158524884,0.02887275367778204,-0.7971489394993342
2023-01-13-07,AVDL,spontaneous,66,802,50,0.20810431111697877,-1.4117950766268093,0.22472086863623283,-1.396954775974452,0.034026366218459315,0.242176126878711
2023-01-13-07,URYVL,spontaneous,66,802,50,0.3773460009707587,1.2098552847823199,0.29056771804511394,0.9894507231951487,0.02931544137109654,-0.7078724538094783
2023-01-13-07,IL2VR,spontaneous,66,802,50,0.2535134710155017,-0.7083812749677689,0.26212501385630793,-0.04136284338782803,0.039184195604025494,1.2823516011132787
2023-01-13-07,ASGL,spontaneous,66,802,50,0.3464552231329747,0.7313395068282939,0.25179949410169195,-0.41557781867374494,0.0352775451801528,0.4945004231173266
2023-01-13-07,AVJL,spontaneous,66,802,50,0.2035108738039584,-1.4829500420623014,0.2221963099926748,-1.4884492162407232,0.032884725459670965,0.011942315539131143
2023-01-13-07,RMEV,spontaneous,66,802,50,0.3458384321313942,0.7217850622135862,0.285833063505297,0.8178585250578224,0.0262755405662048,-1.320926904622262
2023-01-13-07,SMDVR,spontaneous,66,802,50,0.29436024175769626,-0.07564148507799967,0.26038167771409493,-0.10454440779107654,0.035431229698424535,0.5254938613886979
2023-01-13-07,RMDDL,spontaneous,66,802,50,0.2879630450212619,-0.17473771338066124,0.24838164703167548,-0.5394466008011994,0.02834903139653161,-0.9027676080406699
2023-01-13-07,FLPR,spontaneous,66,802,50,0.18675129776197924,-1.742565439577414,0.20135853707507778,-2.243646713576016,0.0333031053985901,0.09631667514731894
2023-01-16-01,OLLR,spontaneous,67,803,50,0.29551267742325826,-0.042124466792928965,0.24561274745122266,-0.071403466753127,0.027326367353195522,-0.04563552494646494
2023-01-16-01,AVAR,spontaneous,67,803,50,0.4098783372570007,1.67870560633775,0.24733385807462857,-0.018769300909711163,0.029443318617935903,0.5222145775108838
2023-01-16-01,IL1VR,spontaneous,67,803,50,0.3869666759497046,1.3339598508347754,0.2680093265276593,0.6135177936255719,0.022996126045125815,-1.2071776026541374
2023-01-16-01,AWBR,spontaneous,67,803,50,0.25040150943835626,-0.7209003739605253,0.27278228281415157,0.759482015407823,0.028882678530258894,0.3718287200130592
2023-01-16-01,AVDL,spontaneous,67,803,50,0.18625688382039257,-1.686067723613969,0.19865541694455058,-1.5074296511486978,0.027094539124655953,-0.10782102988525932
2023-01-16-01,OLQDL,spontaneous,67,803,50,0.2820480586711386,-0.24472305194139377,0.2762697855406217,0.8661351232255782,0.022434954287547024,-1.3577060750591772
2023-01-16-01,RIVL,spontaneous,67,803,50,0.31836353715574506,0.3017064233686687,0.2960838181528509,1.4720782069276208,0.02337992082871925,-1.104228653939035
2023-01-16-01,URYDR,spontaneous,67,803,50,0.29462559032714114,-0.05547223355004537,0.28340491335128604,1.084338122726735,0.03342445959185606,1.5901141307936835
2023-01-16-01,URBL,spontaneous,67,803,50,0.2151377183167923,-1.251505385489362,0.22154912734977517,-0.8073053628823417,0.019041433019353363,-2.267982769629795
2023-01-16-01,OLQDR,spontaneous,67,803,50,0.2895727475427207,-0.1315010330242265,0.26086355299215225,0.3949892317583041,0.024881736144886278,-0.7013823554145158
2023-01-16-01,URBR,spontaneous,67,803,50,0.3765915109423138,1.1778474654879327,0.26127440100267213,0.40755358527983887,0.027105710077934362,-0.10482453815238577
2023-01-16-01,IL1R,spontaneous,67,803,50,0.4172055635795593,1.7889564580953807,0.27529968958307033,0.8364681216863376,0.02980143494015117,0.6182755467210218
2023-01-16-01,RMEL,spontaneous,67,803,50,0.35386905152161374,0.8359485811246069,0.2753698659998224,0.8386142226442846,0.03265014828904342,1.3824131978721288
2023-01-16-01,AWCL,spontaneous,67,803,50,0.3032450067940262,0.07422186422909788,0.25784979596222435,0.30282398382608283,0.029917191230382157,0.6493259645377067
2023-01-16-01,AIBR,spontaneous,67,803,50,0.4193457539478603,1.8211593409655615,0.2573817682693527,0.2885109891406117,0.031216906058869863,0.9979609146259845
2023-01-16-01,OLLL,spontaneous,67,803,50,0.2857805427943353,-0.1885613427708525,0.24999237252724343,0.06253209174519181,0.029401480724496727,0.5109919988565049
2023-01-16-01,IL2R,spontaneous,67,803,50,0.30750096246843284,0.1382601124679216,0.2658586572997465,0.5477470759989013,0.025336340167627015,-0.5794395666547996
2023-01-16-01,SMDDR,spontaneous,67,803,50,0.2606725171483235,-0.5663552161363758,0.21847293034643514,-0.9013801196347041,0.023260236258564392,-1.1363327918835309
2023-01-16-01,AWBL,spontaneous,67,803,50,0.30700992180006703,0.1308715523836929,0.2834934301428875,1.087045100085262,0.026998485802509388,-0.13358633196413588
2023-01-16-01,IL2DL,spontaneous,67,803,50,0.2688047260234542,-0.4439920031435171,0.26312947232067224,0.46428447176391724,0.02605142054013392,-0.3876267131628309
2023-01-16-01,URXL,spontaneous,67,803,50,0.37541338346389014,1.16012049046938,0.24615593932651836,-0.05479183769204317,0.029438996324915596,0.5210551674784886
2023-01-16-01,AIZL,spontaneous,67,803,50,0.21552635155254743,-1.245657723171165,0.23635149487418317,-0.35462657712649004,0.03152197437616103,1.0797923096682902
2023-01-16-01,SMDVR,spontaneous,67,803,50,0.24001326219594957,-0.8772096042647782,0.26061897926736965,0.38750979736513613,0.029503423341767785,0.5383370429424583
2023-01-16-01,SMDDL,spontaneous,67,803,50,0.2267987570884895,-1.0760447950337038,0.2352662203505396,-0.38781591341101657,0.023888484957062223,-0.9678116295154212
2023-01-16-01,AUAL,spontaneous,67,803,50,0.3531491915380198,0.8251170368480067,0.21894135143850874,-0.8870550942066664,0.027899581380499198,0.10812316074264582
2023-01-16-01,URYVL,spontaneous,67,803,50,0.3507986314183902,0.7897487755321487,0.22844926869202442,-0.5962886049750239,0.030024383429664587,0.6780791542586903
2023-01-16-01,ADEL,spontaneous,67,803,50,0.19358924929031762,-1.5757395444544653,0.19192697596308797,-1.7131955523463318,0.026855001500658695,-0.1720744997665862
2023-01-16-01,OLQVL,spontaneous,67,803,50,0.29058177082039005,-0.11631852454024208,0.2867991950821607,1.188140391513265,0.02339784779654149,-1.0994199317524826
2023-01-16-01,CEPDR,spontaneous,67,803,50,0.2988188575398426,0.0076227578554129245,0.22821484202421644,-0.6034577270196648,0.02952916970339621,0.5452432359815306
2023-01-16-01,RMDVR,spontaneous,67,803,50,0.27864451099516196,-0.2959353407059497,0.24963658431565383,0.051651550146487736,0.01970257779188664,-2.0906375784223803
2023-01-16-01,CEPDL,spontaneous,67,803,50,0.3151426898091442,0.2532431785183243,0.23513098414180775,-0.391951641203075,0.029722102322942978,0.5969953993882932
2023-01-16-01,OLQVR,spontaneous,67,803,50,0.3406798600634047,0.6374942781934746,0.32000002359923346,2.203471939957428,0.026002469835456274,-0.4007572292637621
2023-01-16-01,RIAL,spontaneous,67,803,50,0.34093355291804955,0.6413115280064502,0.2638965340423042,0.48774237930307107,0.03344009288120288,1.5943075976463204
2023-01-16-01,CEPVR,spontaneous,67,803,50,0.2994446221844915,0.017038474258214482,0.23001157245917467,-0.548510992972808,0.027076717284317126,-0.11260155272059386
2023-01-16-01,AVDR,spontaneous,67,803,50,0.2143949594692535,-1.262681482962911,0.2241608486313088,-0.727434976168332,0.027041459058384648,-0.12205920417516196
2023-01-16-01,AWCR,spontaneous,67,803,50,0.1704233763260009,-1.924310356053626,0.17210057057319375,-2.3195170143017583,0.030603663708648157,0.8334650487056667
2023-01-16-01,URYVR,spontaneous,67,803,50,0.41907538687748713,1.8170911986039584,0.23670757404169462,-0.3437371376556586,0.030219890177595986,0.7305218007631497
2023-01-16-01,FLPL,spontaneous,67,803,50,0.24057755026139455,-0.8687189098173532,0.2579928514282488,0.30719883633186623,0.02827617760416091,0.20914117081836628
2023-01-16-01,AVAL,spontaneous,67,803,50,0.4084189502396703,1.6567465928418326,0.24499373405017627,-0.09033383274290724,0.02862025150746199,0.30143540758076975
2023-01-16-01,IL1DR,spontaneous,67,803,50,0.25495306925026034,-0.6524142478334702,0.22830709937808732,-0.6006363576097742,0.024501722641302952,-0.8033170151958463
2023-01-16-01,RMER,spontaneous,67,803,50,0.43386263239124545,2.0395910015678402,0.25347504389233655,0.1690374492251654,0.029378508422215437,0.50482991831106
2023-01-16-01,IL2L,spontaneous,67,803,50,0.23119225166415766,-1.009937035038814,0.1941032941853615,-1.6466404496809883,0.02517347146122157,-0.6231273988500153
2023-01-16-01,RICR,spontaneous,67,803,50,0.29320424095168507,-0.07685890463003575,0.2278793894919807,-0.6137163727883777,0.026790249055287048,-0.1894436680375256
2023-01-16-01,AWAL,spontaneous,67,803,50,0.3350517091755768,0.5528089686523852,0.3480842100104447,3.0623288344781936,0.028212148192885058,0.19196594890425464
2023-01-16-01,AINL,spontaneous,67,803,50,0.3347653717184589,0.5485005240721799,0.2561301830785462,0.25023562112869846,0.033948970501761676,1.7308087130879186
2023-01-16-01,IL2DR,spontaneous,67,803,50,0.24660136290400558,-0.7780801816765875,0.2490086907771837,0.03244961612411474,0.028320390962866364,0.22100094326048503
2023-01-16-01,ADAL,spontaneous,67,803,50,0.3136724819059906,0.23112134599290496,0.29581957034350775,1.4639971092738264,0.01776786583896971,-2.60960388576629
2023-01-16-01,URADL,spontaneous,67,803,50,0.2456301915094,-0.7926931428087235,0.25634980726367335,0.25695206086592626,0.0348482169721172,1.9720222019531986
