figure,panel,model,feature_set,feature,weight,left_out_region,left_out_division,standardized_beta
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rMOS4,Hind,0.24854208467660974
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rMOS5,Hind,-0.3193567151596614
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rMOS5,Hind,-0.08379293876937366
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rMOS5,Hind,0.05857810214473884
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rMOS5,Hind,0.44932089731267033
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rMOS5,Hind,-0.03083816305502154
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rMOS5,Hind,0.2034758869364179
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rNX,Hind,-0.3357085901351504
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rNX,Hind,0.010335090031327501
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rNX,Hind,0.15533193353082322
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rNX,Hind,0.44002097610085084
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rNX,Hind,-0.012582080024159453
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rNX,Hind,0.1717418961470079
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rRa,Hind,-0.30915726910478086
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rRa,Hind,-0.07042644838166874
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rRa,Hind,0.06205490143530505
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rRa,Hind,0.45840617825179214
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rRa,Hind,-0.041586603860663866
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rRa,Hind,0.19461415273745772
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rT,Hind,-0.30270492985456465
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rT,Hind,-0.04625383071978635
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rT,Hind,0.06294215473629407
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rT,Hind,0.46367571662484297
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rT,Hind,-0.03317927515748721
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rT,Hind,0.17191766457104224
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,raRF,Hind,-0.33517989357374534
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,raRF,Hind,-0.04620501265455927
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,raRF,Hind,0.04178968883742444
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,raRF,Hind,0.4185356921110387
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,raRF,Hind,-0.03632112832652954
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,raRF,Hind,0.20177315087007697
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rimRF,Hind,-0.3182373126037554
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rimRF,Hind,-0.058124538427841585
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rimRF,Hind,0.061765397697643866
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rimRF,Hind,0.4332426694198315
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rimRF,Hind,-0.028029182371088104
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rimRF,Hind,0.1912712572386445
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rpRF,Hind,-0.32544244564541625
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rpRF,Hind,-0.06038710739037538
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rpRF,Hind,0.06383056363269292
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rpRF,Hind,0.4389364656706631
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rpRF,Hind,-0.028680660335775793
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rpRF,Hind,0.1960892223977192
