,AL_R,AME_R,AMMC_R,ATL_R,AVLP_R,CRE_R,EPA_R,GA_R,GOR_R,IB_R,ICL_R,IPS_R,IVLP_R,LAL_R,LB_R,LH_R,LO_R,LOP_R,MB_R,ME_R,OTU_R,PLP_R,PVLP_R,SCL_R,SIP_R,SLP_R,SMP_R,SPS_R,VES_R,WED_R,AL_L,AME_L,AMMC_L,ATL_L,AVLP_L,CRE_L,EPA_L,GA_L,GOR_L,IB_L,ICL_L,IPS_L,IVLP_L,LAL_L,LB_L,LH_L,LO_L,MB_L,ME_L,OTU_L,PLP_L,PVLP_L,SCL_L,SIP_L,SLP_L,SMP_L,SPS_L,VES_L,WED_L,EB,FB,FLA,NO,PB,PRW,SAD,SOG
PVLP_L,-0.01666378218167827,0.06051042021595334,0.03347566429815945,0.11057693327928851,0.06179880254820879,0.08487449258449016,0.06778695296200637,0.12187758629560953,0.13938053731977665,0.17564292873931306,0.13664892174752225,0.10157556571327961,-0.01567026843252754,0.08976754828295878,0.031677220401312656,0.10768054057099302,0.07571577369586882,0.03503737659905264,0.071538662549244,0.0075232109030414565,0.1059829238795714,0.17728580070540748,0.19080261455194625,0.15857922891425894,0.10565908246735857,0.1891920678813608,0.22585818270595578,0.23227868118674044,0.06698411336189385,0.055720276376496444,0.06739861489677056,0.2109925049651218,0.11714750819043954,0.09810252665723052,0.7285189183376096,0.19226917458569956,0.16333770265023653,0.12026829280780237,0.20808168440993105,0.21782080727339032,0.23235134686520587,0.2687749032973715,0.19605344007058476,0.20319527170860288,0.06026656489592114,0.35037530608652423,0.13864829751987176,0.1524219089620557,0.08262311485169459,0.17327573178852115,0.4230253578122207,,0.29242569526331313,0.2141244874497487,0.12058069444035731,0.2760562807899383,0.29201264177007896,0.11596779047234855,0.10700824234289634,0.1554836185947381,0.156809283020531,0.1411791028858347,0.07489577319950472,0.0941379683804868,0.21287037939401646,0.14882131613793817,0.22649664243778425
SCL_L,0.006743024864049274,0.07592660010705593,0.07473371160213801,0.29558107109037174,0.07140365055750919,0.15620496150894234,0.18379201880196178,0.08496385083737903,0.22326345631366346,0.28150010274780674,0.23968811089414274,0.0981256590787555,0.026538881993812966,0.10039203996046141,0.03876785329648629,0.2126634441425444,0.07032256654599447,-0.0013895263960316347,0.16286233697663466,0.059793879562061086,0.10234551825315545,0.24667561977445657,0.19067274947058757,0.32404550277246946,0.121816771254575,0.21790353931969236,0.4397038493667416,0.27690969521805703,0.11881710061092243,0.06024950682463667,0.07104242306677738,0.07220146878526323,0.08637092911097718,0.29812744055376933,0.1566745889550339,0.2073744210956132,0.21420191514196424,0.13791249093678798,0.2956156182010481,0.3425561832697677,0.2954923298454048,0.21891579019094992,0.1545363751554443,0.16648330516217236,0.08413065281208333,0.3931533327808807,0.06694422208474052,0.19413213056737466,0.027877141009386524,0.08529985629645202,0.488321100851815,0.29242569526331313,,0.3104699526080175,0.1401512256143841,0.5151606539513177,0.34644308260727774,0.18277265217064725,0.1058063191401316,0.19842437629471063,0.33866642633554817,0.10268958694719132,0.14142888441001045,0.22760344291650708,0.13644538559198666,0.15870484858157438,0.2571532486396868
SIP_L,0.08186807398927523,0.07856811765276898,0.13963639485552673,0.19011915434443633,0.2619388526873965,0.16845436922042642,0.20008023442165088,0.10818385089375739,0.16796906497885628,0.2527092802856751,0.31768965996827303,0.17826670302155423,0.06949100071662233,0.24637141261487325,0.2545451691208279,0.11825966792980488,0.04152956554597349,-0.04176984528863901,0.19322564099021708,0.02967701278017329,0.3676551878772797,0.2384101889050954,0.2396767400195709,0.29488484068257126,0.5533766978786059,0.25872830899212196,0.35229660160110193,0.2864323603630307,0.17912645521290932,0.04143701526967937,0.0939972766822106,0.14199058300139655,0.22988313378724703,0.1997076015915205,0.2844912226303379,0.2557956097083853,0.22702256885384536,0.1126525222176784,0.2130445467387345,0.2019991723665975,0.36147933269319266,0.28217739835574746,0.17242650071235358,0.3290622742725951,0.27244745803358755,0.26472741943456024,0.11586650639210605,0.23148195272964814,0.15445959085394978,0.334490226321997,0.20795945492289702,0.2141244874497487,0.3104699526080175,,0.4981809329479058,0.5972200971443643,0.3379244142830459,0.3433583668369031,0.1293823844866322,0.17420876203062435,0.33868155047120263,0.17510372038218022,0.210257032242564,0.1227330744312699,0.2439077874949119,0.15598901530618398,0.24174863636976313
SLP_L,0.14324281395798047,0.10458827168946551,0.11812854277512987,0.06516039125981406,0.3375243189299728,0.07499508060531894,0.11140213125969306,0.10860829056329992,0.11275187519145276,0.19712932150799645,0.2937063732437096,0.25201727393995743,0.10961901083499521,0.1767379440181523,0.2933184276382073,0.1520789757744232,0.06915480452533132,-0.06326142963877905,0.13950909975999098,0.035055035765356804,0.47810520935682993,0.28987356246098395,0.2671708005439464,0.32674399679639804,0.56864459060042,0.36548253962853056,0.06121282354336579,0.2651053400463255,-0.03388247892980724,-0.01684480296685417,0.0028125838792843034,0.13005898490044768,0.1913477908273186,0.13922510848867026,0.22037744243876248,0.1058174609689717,0.21908823370740205,0.004702960470453779,0.1572417137983655,0.0581223839443358,0.348781816361718,0.34202397796339523,0.09548602272534408,0.18461994082248168,0.22339419726666954,0.21983415284901028,0.15703341285584999,0.13408155537206634,0.1661596819701857,0.4783135494254982,0.12577154498211737,0.12058069444035731,0.1401512256143841,0.4981809329479058,,0.42843068228197484,0.29996039049873346,0.13839089530468296,0.08434207321043072,-0.02129597763101069,0.08022651530560464,-0.06281848180202979,0.11321083090394389,0.012627170035233325,0.12763921282280552,0.07054597512641658,0.10798276408089076
SMP_L,0.032605795812289236,0.08613570310860715,0.1137356939037455,0.2970926376997101,0.2020018907812488,0.16139584484631547,0.27500490469694033,0.08005636841581186,0.3248206736776329,0.35827318372521627,0.3807338936695535,0.17017365871930518,0.05304214706915895,0.18973281164582903,0.21542100697498476,0.17593667960324164,0.054176063860789214,-0.025271464536543407,0.20774695150429753,0.043801928664546914,0.2883976775006252,0.3005478091317376,0.2760480230067091,0.43447570529151786,0.43407528324294004,0.22663798067682925,0.6369903436541436,0.3884846793232214,0.21694105704878702,0.09886582344247269,0.044137890892751844,0.13719464979287208,0.12815898550751614,0.27277859431825324,0.24569636330384145,0.20746093658025297,0.3369056089962211,0.11676299613219429,0.2996223405067647,0.2927623010779682,0.3991626282675033,0.28107002452449487,0.1621859265985778,0.25226673020213947,0.22465199382074538,0.34831857905032204,0.14016657085905557,0.215087631357238,0.10941121825891217,0.23991632767880397,0.3376536777333511,0.2760562807899383,0.5151606539513177,0.5972200971443643,0.42843068228197484,,0.42013946409348535,0.3443859169987381,0.17105885503647722,0.12241537027487057,0.47046940963760564,0.09356100677270683,0.27650355226180423,0.20198599867633948,0.19547507652036303,0.17108759210555863,0.3134409366024711
SPS_L,0.047308429398834104,0.08930228428214294,0.1097622730529788,0.2518975745320041,0.16102197462681545,0.12088891982795154,0.1476374684129785,0.10022392861548857,0.1885262602998645,0.31756154577264767,0.30993369128578074,0.24876420499345944,0.058401220972764754,0.1377549698587643,0.1232671742809433,0.19785561986511885,0.09073202913016201,-0.008636968114426519,0.1522844579138676,0.08807754002913064,0.24512442878352267,0.33364742963932087,0.2643844513354544,0.27204200322531735,0.24000415198060945,0.2638772137575973,0.23185830401008767,0.3789616994011152,0.12410103237781454,0.10085706800179507,0.15794090920013398,0.17620089645935827,0.23492217874757734,0.2768140727143192,0.22229161068607642,0.2858862141518418,0.27290190898658717,0.1183011110664415,0.39154489432284345,0.4027077289943174,0.44573926224339344,0.4438363095478679,0.2844707494788249,0.33132919532280825,0.20227906915943278,0.2956594196233054,0.15303172707663254,0.2815568120372463,0.20782527828453343,0.23210092917035677,0.3811970576681649,0.29201264177007896,0.34644308260727774,0.3379244142830459,0.29996039049873346,0.42013946409348535,,0.28549490113429693,0.16948602887941336,0.16277861975223912,0.28075784221875977,0.09244980211445104,0.1584065444327972,0.18671433847616256,0.22245470967486894,0.25900548542114465,0.41662708444422797
VES_L,0.18199340750648063,0.04486975853031158,0.2908113339938495,0.15450589981887805,0.2697586402615041,0.18464475813338738,0.29773544630427895,0.014158382122678238,0.19757306241846986,0.12928472723324522,0.22800262656104317,0.20946751090221677,0.18335401469067225,0.2925040535138626,0.19091606636433617,0.06814038029006779,0.10054661746210841,-0.002353377325878844,0.22811857101678396,0.17520432510443393,0.20152300379337057,0.11053537912449991,0.14893976146690377,0.17282420242307067,0.3265141327219717,0.048386180396323746,0.3613102034107605,0.2244131722964011,0.5728561786504892,0.1627477046444226,0.42468464674299905,0.09287703440143813,0.4541292967470853,0.1302358497123645,0.2601164299674211,0.39381284839077757,0.22649176465488804,0.18953506338564266,0.16147785233230016,0.17903459704054994,0.2725678761961006,0.23740916915882665,0.42108396762050837,0.5448925449750442,0.3148833392793595,0.10886562287643446,0.14179869741342796,0.42757159555217755,0.30606645893075535,0.15852304441943438,0.12237978153598121,0.11596779047234855,0.18277265217064725,0.3433583668369031,0.13839089530468296,0.3443859169987381,0.28549490113429693,,0.24994537625393476,0.30213868073121786,0.4894218376087334,0.4741291014387118,0.343791956142315,0.12478108941734088,0.3669836446567465,0.4987838806033979,0.5263574288927984
WED_L,0.09936198727465763,0.056339510483667254,0.14148729822413642,0.03453602765093893,0.10839969063293649,0.1403124368109039,0.1117421677331089,0.09322258290176766,0.16692380676317492,0.09312142802780374,0.13418827069243877,0.1479361979137665,0.12542349921695195,0.15918031027766796,0.08475713691083141,0.09011459735652003,0.0525629097713758,0.06018865974016699,0.15473143305292028,0.08688496816976407,0.09476453120497844,0.14045649759616582,0.1218662343123694,0.11373836674580448,0.09801683005516752,0.0626442102531088,0.158260887483067,0.17027387006782366,0.2006956438386911,0.1456411441680617,0.1418908286259061,0.07458357350517353,0.15545515030262397,0.038727749482425015,0.10963097543215643,0.14796612371864015,0.15885574028561308,0.10898007033769841,0.1272486400940627,0.10738023502378902,0.12509402568896982,0.15429772519099297,0.16280943207157142,0.18269060362886397,0.11109205241492282,0.14089025817538126,0.10841962395434791,0.15682425270545644,0.08965747557516372,0.10206875865078326,0.09270728868444125,0.10700824234289634,0.1058063191401316,0.1293823844866322,0.08434207321043072,0.17105885503647722,0.16948602887941336,0.24994537625393476,,0.12771128766934295,0.193559249964833,0.13064598662526344,0.06763420455904323,0.06790988465350664,0.16268435499050204,0.2411469241131949,0.29254917993477964
EB,0.32966136857056577,0.004155949733692772,0.29104095148601333,0.04440411089764915,0.2838420076554958,0.526796293314848,0.0783367682199337,0.33659085295038665,0.11869216777556547,0.14458528696795028,0.14594748514366943,0.23028082122954613,0.2615714571829923,0.47568510666580094,0.14820707610432202,0.06743945013722291,0.1473600969405709,0.00020157910133089855,0.4459160328936963,0.242914141911772,0.014464138828167081,0.09372222324152692,0.09820496628008149,0.032019296885543,0.07429201236449046,0.15044640102150364,0.24978262121857028,0.17721631986170117,0.31944155390910484,0.1160062453782597,0.35991726047265143,0.046831219592357906,0.29708513500098693,0.05808856526252259,0.16360017708547486,0.5437670770565025,0.07103251602285285,0.2766200206979377,0.143598266935206,0.21560179440882943,0.1430845094322951,0.09946344276461967,0.3308224249013741,0.4935706388129879,0.23001282285570887,0.20760253345738033,0.004751288490378164,0.48412728611274286,0.15571202670456372,0.014039772162534417,0.19670354597282744,0.1554836185947381,0.19842437629471063,0.17420876203062435,-0.02129597763101069,0.12241537027487057,0.16277861975223912,0.30213868073121786,0.12771128766934295,,0.48222318252079377,0.4537082624127749,0.2266223198651272,0.03038986688498634,0.4129637325274935,0.3854483712901953,0.3718518274675994
FB,0.1337637370046952,0.02194689096677946,0.2534375127743334,0.181845924468251,0.2174351450634615,0.33423677366603965,0.36393500408082297,0.10014022893666714,0.3804884569432873,0.27577768156384136,0.35833290965472603,0.17883644523810754,0.17047989169865466,0.3514506014974539,0.2367103121107678,0.09933355565490164,0.1087600545821474,0.030287849388334162,0.32383123245127954,0.15447990727202726,0.10496631643248473,0.16199845604142288,0.16929106262813207,0.19990931936211673,0.18581792202057987,0.12785862192138275,0.5155992838686053,0.2893008874424805,0.44092659859424116,0.1779412762490516,0.24239493079289326,0.07930792851122813,0.22360595013668924,0.1993099585878248,0.16034534704109826,0.3856354452111581,0.25596226248107773,0.2227180288248669,0.23429743896345967,0.29502315752185093,0.3286480092696152,0.1878463505241296,0.28394261885087735,0.43626805814265873,0.3313401715371848,0.22372870967343547,0.09113182004285234,0.3745482667426575,0.1549312916295867,0.06943241192228472,0.24939041124371178,0.156809283020531,0.33866642633554817,0.33868155047120263,0.08022651530560464,0.47046940963760564,0.28075784221875977,0.4894218376087334,0.193559249964833,0.48222318252079377,,0.2899721701429621,0.4175128403236629,0.16535913319914197,0.24494409050438026,0.36958956054453307,0.42721255707294353
FLA,0.337660497373068,0.0066861656960099936,0.3598550273603213,0.09915073725973682,0.26881502838173754,0.344658852963961,0.10948839385334877,0.1979794782263072,0.057066704211605764,0.10765038503297164,0.10399690277870699,0.24768371205269793,0.2684968544117473,0.41510318826906656,0.10497973398425367,0.036064250276401366,0.09601677149352297,-0.014147651092401943,0.29375615692131885,0.18244717215934414,0.06596560060350141,0.055829878667414734,0.057071683753511834,0.008996878151725535,0.16602862118422865,-0.011191735849602653,0.22962558994845955,0.13953599028532282,0.5774919743025638,0.15772572305121343,0.29838353389617706,0.05791967247682529,0.27457717200269854,0.05593791823770082,0.16244295669572525,0.33512166639938873,0.005326662610401871,0.13457215854592683,0.08676233171140832,0.10941122793647892,0.11258120650601354,0.05093009404127339,0.2409384702018892,0.3423160804088721,0.13728210100195246,0.14667724638372312,0.036628253271502854,0.2529739232475564,0.13429774982507833,0.09600369008550201,0.10664288431706721,0.1411791028858347,0.10268958694719132,0.17510372038218022,-0.06281848180202979,0.09356100677270683,0.09244980211445104,0.4741291014387118,0.13064598662526344,0.4537082624127749,0.2899721701429621,,0.19609828543545763,0.03863847526808379,0.4324338570584049,0.31565850467995177,0.3139021322430443
NO,0.11818326347070861,0.036613808956722116,0.19799012593879753,0.10957031872341229,0.18392956630726956,0.15360829563880235,0.22359514393457702,0.05444808217057268,0.2010538188225933,0.1682062753219806,0.2072679590651113,0.1567658130828902,0.12467693254966214,0.21552272690724023,0.1949133168604802,0.05812879196775376,0.08403535605491202,0.031813227584272595,0.17854884314032174,0.13276079352563322,0.10040891769027285,0.11053589322716884,0.1205034573686871,0.10310398132317825,0.1865513333014466,0.08940810574028218,0.24983117146329598,0.17485022243312165,0.33514106696328294,0.0908642941034825,0.0820460728396047,0.049495488122437405,0.09157243899921867,0.10837965018232824,0.11051333398272581,0.14722519165361186,0.1518077553973706,0.06450701150656697,0.08146346412855483,0.18132124822454807,0.22233133289872514,0.09865156064650821,0.09131586693214566,0.2026837272593103,0.2112417882336643,0.06534244413940078,0.061115091692973,0.15804732052386863,0.07506854830852706,0.051908183232070464,0.12781001522524144,0.07489577319950472,0.14142888441001045,0.210257032242564,0.11321083090394389,0.27650355226180423,0.1584065444327972,0.343791956142315,0.06763420455904323,0.2266223198651272,0.4175128403236629,0.19609828543545763,,0.07662723515737002,0.17520995908962358,0.14367597740471574,0.2028918530351788
PB,-0.011882968223960089,0.032610921987600114,0.06408307228034316,0.2403815752677695,0.04276971679453282,0.03876133728748836,0.1387261014006587,-0.009033132026345292,0.1402609380828603,0.16629611352139986,0.19518926582555568,0.107774233914957,0.03893162585938206,0.061374457051415116,0.08349002584242847,0.1324745491097553,0.04794113834808969,0.01911645260595185,0.11379839519696519,0.04410431135506162,0.06969888057428467,0.16683829701477323,0.08753545153490173,0.15010578483239434,0.029653840031388105,0.10553968766575061,0.23896107584064136,0.15985799519352706,0.11363024766668149,0.076234339785419,0.0373849460170774,0.04066583816698981,0.05361565959032791,0.30561955288799125,0.0538684436127634,0.013445247179613663,0.09618552671585172,0.012724771997410624,0.07649019558139043,0.19596122278052341,0.18780452165268843,0.15684691969722864,0.08343274971029084,0.035820163745959026,0.026318485500832534,0.10467693326251981,0.17016864043922866,0.08186985062235431,0.09016041178727591,0.01726847982292369,0.24685057980806835,0.0941379683804868,0.22760344291650708,0.1227330744312699,0.012627170035233325,0.20198599867633948,0.18671433847616256,0.12478108941734088,0.06790988465350664,0.03038986688498634,0.16535913319914197,0.03863847526808379,0.07662723515737002,,0.01362389620162098,0.08793282539797956,0.19834382982424043
PRW,0.15759841738332833,0.04185553183538749,0.23447484503356883,0.030796427752323986,0.2138663483538518,0.2773106288285511,0.06616608980397891,0.19061185219768162,0.08543835005492348,0.14951688294659032,0.13913700650427263,0.2263452494941154,0.10663526390654672,0.3609346730148171,0.13338484123598046,0.049148762163136774,0.0951086885770896,0.009921509699956307,0.20458347761630258,0.11922046204421835,0.17057842550128094,0.15749100715000072,0.12686999040011973,0.0491223440841142,0.2514420556307955,0.15746148024225676,0.20340490469973918,0.2160131663337599,0.3077171906519696,0.11815854945023985,0.21156954922297874,0.12194708476940298,0.26318163010725365,0.0470255144232194,0.23682609154359222,0.3663705966071516,0.08108758296806229,0.15586046266842252,0.17439170552736719,0.1657687604228442,0.21792513507640796,0.18497865413021491,0.2220651894979375,0.4297851868509221,0.17681345220010442,0.16901686573792288,0.0608182712151718,0.28029158135260046,0.15702701143181397,0.170594447364499,0.1400995677825335,0.21287037939401646,0.13644538559198666,0.2439077874949119,0.12763921282280552,0.19547507652036303,0.22245470967486894,0.3669836446567465,0.16268435499050204,0.4129637325274935,0.24494409050438026,0.4324338570584049,0.17520995908962358,0.01362389620162098,,0.29892101592048703,0.4241442452166003
SAD,0.1865479438659935,0.06004974497720196,0.21816888819073954,0.07311527628351666,0.2009633128688697,0.16866936396264476,0.15853241095008322,0.08979768453350645,0.19909865310724809,0.13278624566171982,0.1534686353355024,0.22177784472302373,0.20418996165064918,0.1883421422431042,0.049773817131133664,0.06278998575546602,0.13453539577430595,-0.010728348312364053,0.15885816705045536,0.17438051135793917,0.03243373033990292,0.10339953422806554,0.14953514448412306,0.0728507669244776,0.10243120339891387,0.125891020434269,0.16740028417635303,0.19052211431160038,0.2743645026612469,0.15581888966189286,0.8160646987950754,0.1325188853029965,0.7905131514497131,0.06295381883736172,0.26994638400621906,0.5413376998744512,0.17140666903599885,0.37242011503817946,0.15274712405504984,0.13211408506245598,0.22508823363532723,0.2520871813318773,0.8213942631294853,0.6387935647748502,0.258331579478483,0.17840964129734982,0.10888697118342851,0.6520189160904338,0.5029794381236703,0.018784183846703665,0.11999912429054226,0.14882131613793817,0.15870484858157438,0.15598901530618398,0.07054597512641658,0.17108759210555863,0.25900548542114465,0.4987838806033979,0.2411469241131949,0.3854483712901953,0.36958956054453307,0.31565850467995177,0.14367597740471574,0.08793282539797956,0.29892101592048703,,0.7013014229203043
SOG,0.13707233270722619,0.09461026373459544,0.24838874904752986,0.19988879640275606,0.18861172854903188,0.20007691176057707,0.19139002160239174,0.07647568016186468,0.20923331601409476,0.2317163849669897,0.22910626337492107,0.28173252019318584,0.1591514848199294,0.2244530578477587,0.08259577579986727,0.09945715825043493,0.12743044383802662,0.006368477147276163,0.21658411571687192,0.19993930626547468,0.1230967127904673,0.19574416001602585,0.16900525685222556,0.13808614395884986,0.15234481419204746,0.1874948813778401,0.31474882888377675,0.29874978703116767,0.41069762767876994,0.17844412281076133,0.5471239252928418,0.14391630092363683,0.5685450706078562,0.20132769401909156,0.26359584062786295,0.4594748567993402,0.21043018013006076,0.2862489148858946,0.2458618011312401,0.30237864579077856,0.3367284222634185,0.3735312708503395,0.6248664113576052,0.5519050327794219,0.23767596319589296,0.21710721124529175,0.16940937608222173,0.543385812688453,0.41140545284760144,0.09729538302725324,0.27803614877705435,0.22649664243778425,0.2571532486396868,0.24174863636976313,0.10798276408089076,0.3134409366024711,0.41662708444422797,0.5263574288927984,0.29254917993477964,0.3718518274675994,0.42721255707294353,0.3139021322430443,0.2028918530351788,0.19834382982424043,0.4241442452166003,0.7013014229203043,
